Random_Pair_AUC
0.5084269662921348
0.5
0.7628507030882056
0.49700598802395207
0.5370551032765929
0.5
0.5407051066406513
0.42407320191078524
0.5300074009284801
0.42962389827087394
0.49700598802395207
0.5009587566440153
0.9533405099912534
0.5312689228285004
0.4998317970799972
0.49101796407185627
0.5139272017762228
0.5256004844244097
0.9102132813025634
0.5607044338289714
0.7187647177555002
0.4937092107918994
0.4998317970799972
0.19696561932315143
0.4479075556751665
0.3101998250689632
0.4166554531386665
0.5081578416201306
0.4190271143107044
0.49101796407185627
0.5084269662921348
0.5028089887640449
0.9834151920877346
0.932315144990917
0.44476216107111627
0.5053824934400862
0.5
0.5
0.631618784902106
0.5491488932247863
0.5
0.5
0.5028089887640449
0.5084269662921348
0.5606539729529706
0.5745307138531924
0.49862073605597795
0.5960438673215368
0.5252808988764045
0.5
0.5233970261723744
0.5365168539325843
0.5445064926327121
0.9649633317634393
0.9897059812958352
0.657875260714526
0.4775953710556416
0.4997981564959967
0.5493843773127902
0.47958016551167326
0.4997981564959967
0.967940523447487
0.592747090089484
0.5140449438202247
0.5
0.5818475408733096
0.5401668572966427
0.4938101325439009
0.8752102536500034
0.5084269662921348
0.5134394133082151
0.4878893897598062
0.5541613402408666
0.8899280091502388
0.5
0.9260579963668167
0.5112359550561798
0.1555877010024894
0.5156933324362512
0.5028089887640449
0.5327995694005248
0.5084269662921348
0.5318408127565094
0.6179775280898876
0.5056179775280899
0.7842124739285474
0.5107986274641728
0.50499562672408
0.49384377312790145
0.9242750454147883
0.5196629213483146
0.4995290318239925
0.5082419430801318
0.7913274574446612
0.5084269662921348
0.5626724079930028
0.5
0.5051133687680818
0.6075825876337213
0.49623225459193976
0.5053824934400862
0.5028089887640449
0.599307003969589
0.4718596514835498
0.9652156361434434
0.6400121106102402
0.8653367422458454
0.7830182331965284
0.5081746619121309
0.49700598802395207
0.9634495054834152
0.5443887505887102
0.5026576061360425
0.766635268788266
0.5
0.8163560519410616
0.4895545986678329
0.7945737738007133
0.4938101325439009
0.5110341115521765
0.9583361367153332
0.5334555607885353
0.78187445334051
0.4998317970799972
0.5107313462961718
0.511000470968176
0.5
0.5421348314606742
0.648186772522371
0.6379936755702078
0.7401601291798426
0.6645192760546322
0.5028089887640449
0.5110341115521766
0.49700598802395207
0.5084269662921348
0.5112359550561798
0.9534918926192558
0.5028089887640449
0.5028089887640449
0.5056179775280899
0.5056179775280899
0.4708672542555339
0.8856051941061697
0.5028089887640449
0.49700598802395207
0.5139440220682231
0.9695889120635135
0.5026576061360425
0.4992935477359888
0.7907555675166521
0.9939783354639037
0.858810468949741
0.5
0.9392114647110275
0.9762161071116194
0.3996164973423939
0.5
0.5168539325842697
0.4998317970799972
0.5028089887640449
0.5028089887640449
0.5056179775280899
0.5028089887640449
0.49700598802395207
0.9428782883670861
0.5337078651685393
0.8696931978739151
0.6953845118751262
0.33297450043732757
0.5028089887640449
0.5726636614411625
0.5106304245441702
0.49700598802395207
0.5028089887640449
0.5111350333041781
0.583815515037341
0.4880239520958084
0.5645731009890331
0.4965686604319451
0.5533707865168539
0.33036735517728594
0.49700598802395207
0.9213483146067414
0.5960775079055372
0.4983684316759739
0.4994953912399919
0.9694543497275112
0.4940119760479042
0.37447016080199147
0.5106640651281706
0.5052142905200834
0.5308988764044944
0.42805961111484897
0.5
0.4997981564959967
0.6404157976182466
0.5790385521092646
0.50250622350804
0.4311545448428985
0.52812352822445
0.708571620803337
0.5112359550561798
0.5
0.9354437193029671
0.5141795061562269
0.53624772926058
0.9504305994752069
0.6945098566911121
0.7437596716679
0.502623965552042
0.9793446814236695
0.5084269662921348
0.5045078382560723
0.6365807710421852
0.5024053017560384
0.5
0.5050797281840813
0.527753481800444
0.5028089887640449
0.5136917176882192
0.5
0.5
0.5028089887640449
0.5
0.8654040234138464
0.6017627666016282
0.5111350333041781
0.9474197672071586
