gene,mean_pdac,mean_normal,log2fc,p_value,auc,specificity_score,fdr
CDCA2,0.2866016853932584,-5.106744311377247,5.393345996770505,3.115694009347424e-55,0.9875361636278005,1.0,2.3251015383640947e-53
ZNHIT1,6.332569662921348,4.203477844311378,2.1290918186099708,3.115694009347424e-55,0.9875361636278005,0.9940119760479041,2.3251015383640947e-53
MORN3,0.08677134831460676,-2.70361377245509,2.7903851207696966,3.1422540322084684e-55,0.9875193433358004,0.9700598802395209,2.3419387208753723e-53
SLIRP,7.044790449438202,5.157532335329342,1.8872581141088602,3.1690395477835045e-55,0.9875025230438,0.9880239520958084,2.3559074333592067e-53
PCDH7,2.7176224719101123,-3.1405425149700603,5.858164986880173,3.1690395477835045e-55,0.9875025230438,0.9880239520958084,2.3559074333592067e-53
UBAC2,5.885869101123594,3.67948502994012,2.2063840711834746,3.1960524626106846e-55,0.9874857027517997,1.0,2.3729778113079408e-53
RUVBL1,4.960220224719101,2.7693101796407187,2.190910045078382,3.2232946992802483e-55,0.9874688824597996,1.0,2.38413922700172e-53
EZR,7.7344713483146075,4.6982946107784445,3.036176737536163,3.2232946992802483e-55,0.9874688824597995,1.0,2.38413922700172e-53
PLEKHO1,5.130128651685394,1.4232167664670656,3.706911885218328,3.2232946992802483e-55,0.9874688824597995,0.9820359281437125,2.38413922700172e-53
SELPLG,4.4053393258426965,-0.6180245508982036,5.0233638767409,3.2507681965700327e-55,0.9874520621677992,1.0,2.3984036740965877e-53
USP5,5.028340449438202,2.917776047904192,2.11056440153401,3.2507681965700327e-55,0.9874520621677992,0.9940119760479041,2.3984036740965877e-53
SAP18,7.0911735955056185,5.174307784431138,1.916865811074481,3.278474909581086e-55,0.9874352418757989,1.0,2.412768073846352e-53
BRF2,3.391159550561797,1.5234389221556888,1.8677206284061083,3.278474909581086e-55,0.9874352418757989,0.9760479041916168,2.412768073846352e-53
AC007229.3,0.6862696629213484,-3.9858335329341315,4.67210319585548,3.306416809873461e-55,0.9874184215837987,0.9880239520958084,2.427233122045078e-53
SUPT4H1,5.98286011235955,4.069561077844312,1.913299034515238,3.306416809873461e-55,0.9874184215837987,0.9880239520958084,2.427233122045078e-53
ZMAT2,6.029333707865168,3.748022754491018,2.28131095337415,3.36301414167205e-55,0.9873847809997982,0.9940119760479041,2.45646797298367e-53
YWHAE,8.238636516853934,6.369241317365271,1.8693951994886628,3.36301414167205e-55,0.9873847809997981,0.9880239520958084,2.45646797298367e-53
RHOA,8.371278651685396,5.996008982035928,2.3752696696494677,3.36301414167205e-55,0.9873847809997981,0.9880239520958084,2.45646797298367e-53
PLK1,3.332786516853933,-0.5361335329341317,3.8689200497880645,3.36301414167205e-55,0.987384780999798,0.9820359281437125,2.45646797298367e-53
PAFAH1B3,5.103403370786517,2.6469269461077847,2.4564764246787325,3.39167359984541e-55,0.9873679607077979,0.9940119760479041,2.474316701775143e-53
PALB2,2.7651505617977525,0.6317844311377244,2.1333661306600282,3.420576298916447e-55,0.9873511404157976,0.9940119760479041,2.4857109337744463e-53
RHBDD2,6.628167977528091,4.174152694610779,2.454015282917312,3.420576298916447e-55,0.9873511404157975,0.9880239520958084,2.4857109337744463e-53
RBM34,5.551066853932585,3.431085029940119,2.1199818239924655,3.420576298916447e-55,0.9873511404157975,0.9940119760479041,2.4857109337744463e-53
SGOL2,0.4825691011235955,-2.497170059880239,2.9797391610038346,3.449724294837276e-55,0.9873343201237974,0.9880239520958084,2.4857109337744463e-53
LSM3,3.2497404494382023,1.5788766467065867,1.6708638027316156,3.449724294837276e-55,0.9873343201237974,0.9940119760479041,2.4857109337744463e-53
PLK4,1.3140780898876403,-1.887645508982036,3.2017235988696764,3.449724294837276e-55,0.9873343201237973,1.0,2.4857109337744463e-53
MFSD5,4.727950561797753,2.894748502994012,1.833202058803741,3.449724294837276e-55,0.9873343201237973,1.0,2.4857109337744463e-53
COX8A,8.447855617977527,6.46082395209581,1.9870316658817178,3.449724294837276e-55,0.9873343201237973,0.9880239520958084,2.4857109337744463e-53
EFNA3,2.8574337078651686,-1.0585658682634729,3.9159995761286415,3.449724294837276e-55,0.9873343201237973,1.0,2.4857109337744463e-53
GPR137B,3.785443820224719,0.1874754491017964,3.597968371122923,3.479119660864995e-55,0.9873174998317972,0.9880239520958084,2.497675353592307e-53
YARS2,3.929534269662921,1.8585526946107782,2.070981575052143,3.479119660864995e-55,0.9873174998317972,0.9880239520958084,2.497675353592307e-53
APOO,3.869334831460674,2.061652095808383,1.8076827356522909,3.479119660864995e-55,0.9873174998317971,0.9760479041916168,2.497675353592307e-53
FAH,4.199955056179775,1.9910425149700595,2.208912541209715,3.508764487706936e-55,0.9873006795397967,0.9880239520958084,2.512798685261125e-53
POSTN,7.0321584269662925,-0.2745089820359281,7.306667409002221,3.508764487706936e-55,0.9873006795397967,1.0,2.512798685261125e-53
WBP1L,4.74310393258427,2.218102994011976,2.525000938572294,3.5386608836674614e-55,0.9872838592477967,0.9880239520958084,2.524948760366913e-53
CCDC23,4.49213202247191,2.0609922155688625,2.431139806903048,3.5386608836674614e-55,0.9872838592477965,0.9880239520958084,2.524948760366913e-53
EMILIN2,3.4941224719101123,0.06625568862275451,3.427866783287358,3.568810974793845e-55,0.9872670389557964,0.9760479041916168,2.543363938131365e-53
PEX11B,4.9604668539325845,2.9956047904191614,1.964862063513423,3.5992169050266766e-55,0.987250218663796,0.9940119760479041,2.543374252272229e-53
PLEKHB2,5.17781797752809,2.751341916167665,2.426476061360425,3.5992169050266766e-55,0.987250218663796,0.9940119760479041,2.543374252272229e-53
BTBD10,4.10101011235955,1.6219634730538923,2.4790466393056576,3.5992169050266766e-55,0.987250218663796,0.9940119760479041,2.543374252272229e-53
POLR2E,6.8837,4.912995808383234,1.9707041916167665,3.5992169050266766e-55,0.9872502186637959,0.9880239520958084,2.543374252272229e-53
TMEM9,6.164353370786516,4.43515508982036,1.7291982809661564,3.5992169050266766e-55,0.9872502186637959,0.9760479041916168,2.543374252272229e-53
AP2B1,5.93897191011236,3.4902694610778444,2.4487024490345157,3.5992169050266766e-55,0.9872502186637959,0.9880239520958084,2.543374252272229e-53
CYCS,5.890664606741573,3.339808383233533,2.5508562235080396,3.5992169050266766e-55,0.9872502186637959,0.9940119760479041,2.543374252272229e-53
IL2RG,5.676843820224718,-0.49318383233532925,6.170027652560048,3.629880836348908e-55,0.9872333983717957,1.0,2.561952400893438e-53
GGPS1,4.650997752808989,2.379511976047904,2.2714857767610845,3.660804948937249e-55,0.9872165780797955,0.9880239520958084,2.5806692504656193e-53
RP11-464D20.2,1.76466797752809,-1.5609095808383229,3.3255775583664127,3.691991441314634e-55,0.9871997577877952,0.9940119760479041,2.599525848841978e-53
TXNDC17,6.942526966292135,4.922411377245509,2.0201155890466262,3.723442530503892e-55,0.9871829374957949,1.0,2.612251339873635e-53
NSFL1C,5.683471348314606,3.646034131736527,2.0374372165780796,3.723442530503892e-55,0.9871829374957949,0.9940119760479041,2.612251339873635e-53
SH3BGRL3,8.239966853932584,5.283966467065868,2.956000386866716,3.787147460840795e-55,0.9871492969117943,1.0,2.6442775375865863e-53
CTNNB1,7.189576404494382,4.70931736526946,2.4802590392249213,3.787147460840795e-55,0.9871492969117943,1.0,2.6442775375865863e-53
LAMTOR4,7.458076404494383,5.40687005988024,2.051206344614143,3.787147460840795e-55,0.9871492969117943,0.9880239520958084,2.6442775375865863e-53
MARVELD1,5.0943,1.365425748502994,3.7288742514970057,3.787147460840795e-55,0.9871492969117943,0.9760479041916168,2.6442775375865863e-53
RPUSD2,2.7821741573033707,0.8365556886227545,1.9456184686806162,3.8194058299355676e-55,0.9871324766197942,0.9820359281437125,2.6604591310755704e-53
C3orf70,-0.03896741573033708,-3.3509449101796407,3.3119774944493034,3.8194058299355676e-55,0.9871324766197941,0.9820359281437125,2.6604591310755704e-53
PCNA,5.7253584269662925,3.43735269461078,2.2880057323555123,3.8519378520532276e-55,0.9871156563277939,1.0,2.673582598473106e-53
OLA1P1,-0.6074747191011237,-3.811509580838324,3.2040348617372003,3.8519378520532276e-55,0.9871156563277939,0.9880239520958084,2.673582598473106e-53
CCNB2,2.908009550561798,-2.1342011976047903,5.042210748166589,3.8519378520532276e-55,0.9871156563277937,1.0,2.673582598473106e-53
ZFP64,2.8491404494382024,0.6650209580838324,2.18411949135437,3.884745839067163e-55,0.9870988360357936,0.9940119760479041,2.6804746289563423e-53
ZNFX1,3.947304494382023,1.1561766467065868,2.791127847675436,3.884745839067163e-55,0.9870988360357936,0.9880239520958084,2.6804746289563423e-53
RTFDC1,6.23233988764045,4.1930395209580835,2.039300366682366,3.884745839067163e-55,0.9870988360357936,0.9940119760479041,2.6804746289563423e-53
OSGIN2,2.8365258426966293,0.3646143712574851,2.471911471439144,3.884745839067163e-55,0.9870988360357935,0.9940119760479041,2.6804746289563423e-53
HOPX,5.79528595505618,0.6500778443113774,5.145208110744802,3.884745839067163e-55,0.9870988360357935,0.9880239520958084,2.6804746289563423e-53
RASGEF1B,2.763079775280899,-0.7447239520958083,3.5078037273767073,3.917832122301352e-55,0.9870820157437933,0.9880239520958084,2.696950923108525e-53
CCL5,4.464941011235955,0.04208383233532938,4.4228571789006255,3.917832122301352e-55,0.9870820157437933,0.9820359281437125,2.696950923108525e-53
BROX,4.210832584269663,1.9409365269461074,2.2698960573235554,3.951199052691979e-55,0.9870651954517932,1.0,2.71672760218015e-53
NKIRAS2,4.601348876404494,2.313402395209581,2.2879464811949126,3.9848490009517256e-55,0.9870483751597929,1.0,2.720704421034418e-53
GPI,7.468737078651685,4.953744311377245,2.51499276727444,3.9848490009517256e-55,0.9870483751597928,0.9940119760479041,2.720704421034418e-53
C11orf73,5.127747752808989,3.284750299401197,1.8429974534077918,3.9848490009517256e-55,0.9870483751597928,0.9880239520958084,2.720704421034418e-53
CHCHD3,5.047114044943821,2.918274251497006,2.1288397934468146,3.9848490009517256e-55,0.9870483751597927,0.9940119760479041,2.720704421034418e-53
CDK7,4.428975280898877,2.422925748502994,2.006049532395883,3.9848490009517256e-55,0.9870483751597927,1.0,2.720704421034418e-53
CARHSP1,6.4759943820224715,4.254521556886228,2.2214728251362432,3.9848490009517256e-55,0.9870483751597927,0.9700598802395209,2.720704421034418e-53
SF3B4,5.525707865168539,3.2928029940119754,2.2329048711565638,4.018784357736103e-55,0.9870315548677926,1.0,2.7343136638854665e-53
C1GALT1,3.988058988764045,0.9030586826347305,3.0850003061293143,4.018784357736103e-55,0.9870315548677925,0.9880239520958084,2.7343136638854665e-53
ARHGDIB,7.194423595505619,3.347696407185629,3.8467271883199894,4.018784357736103e-55,0.9870315548677925,0.9880239520958084,2.7343136638854665e-53
PTRH2,4.4808876404494375,2.5843562874251504,1.896531353024287,4.0530075338108556e-55,0.9870147345757924,0.9880239520958084,2.744846639747673e-53
PJA1,4.3514033707865165,1.8955748502994014,2.455828520487115,4.0530075338108556e-55,0.9870147345757923,0.9880239520958084,2.744846639747673e-53
RP11-417E7.1,0.06601910112359549,-8.131155089820357,8.197174190943953,4.0530075338108556e-55,0.9870147345757923,0.9880239520958084,2.744846639747673e-53
NDUFB5,6.180752808988764,4.398139520958083,1.7826132880306806,4.0530075338108556e-55,0.9870147345757923,0.9940119760479041,2.744846639747673e-53
PNMA1,4.851615730337079,1.1486508982035928,3.702964832133486,4.087520960218691e-55,0.9869979142837919,0.9880239520958084,2.7650238495447017e-53
ITM2C,6.880212921348314,4.1955832335329335,2.684629687815381,4.1223270884508934e-55,0.9869810939917918,0.9820359281437125,2.778941808613829e-53
S100A5,-0.46681853932584266,-8.924425149700596,8.457606610374754,4.1223270884508934e-55,0.9869810939917917,0.9940119760479041,2.778941808613829e-53
PFKP,6.154548314606741,2.0951850299401196,4.059363284666621,4.1223270884508934e-55,0.9869810939917917,0.9880239520958084,2.778941808613829e-53
ADCK2,4.201169662921348,2.1499628742514973,2.051206788669851,4.157428390617672e-55,0.9869642736997916,0.9940119760479041,2.796168915623121e-53
SARNP,6.037583707865168,3.8446125748503,2.192971133014868,4.157428390617672e-55,0.9869642736997913,0.9940119760479041,2.796168915623121e-53
ZNF267,2.8892308988764044,0.05435449101796408,2.8348764078584403,4.192827359621201e-55,0.9869474534077912,0.9940119760479041,2.803881501757644e-53
TRAPPC2B,3.7725073033707868,1.1363185628742514,2.6361887404965354,4.192827359621201e-55,0.9869474534077911,0.9880239520958084,2.803881501757644e-53
EFNB1,5.240580337078652,1.3134880239520959,3.927092313126556,4.192827359621201e-55,0.9869474534077911,0.9880239520958084,2.803881501757644e-53
GPR153,2.9232404494382025,-1.0433820359281436,3.9666224853663463,4.192827359621201e-55,0.9869474534077911,0.9880239520958084,2.803881501757644e-53
GBP4,3.444198876404494,-0.4732053892215569,3.917404265626051,4.192827359621201e-55,0.986947453407791,0.9880239520958084,2.803881501757644e-53
KHDRBS1,6.0139797752809,3.9030982035928137,2.110881571688086,4.264528374752579e-55,0.9869138128237906,0.9940119760479041,2.845334131223016e-53
APH1A,7.131204494382022,5.035123952095809,2.096080542286213,4.264528374752579e-55,0.9869138128237905,1.0,2.845334131223016e-53
EDIL3,3.870183707865169,-1.2352419161676647,5.105425624032834,4.30083551221799e-55,0.9868969925317904,0.9880239520958084,2.8533096844987776e-53
DPH3,3.312697191011236,1.1041772455089822,2.208519945502254,4.30083551221799e-55,0.9868969925317904,0.9940119760479041,2.8533096844987776e-53
GOLGA5,5.033873595505617,3.210780239520958,1.8230933559846592,4.30083551221799e-55,0.9868969925317903,1.0,2.8533096844987776e-53
RRP7A,4.59231404494382,2.4558730538922156,2.1364409910516047,4.30083551221799e-55,0.9868969925317903,0.9760479041916168,2.8533096844987776e-53
PLOD1,6.139613483146068,3.794411976047904,2.3452015070981638,4.30083551221799e-55,0.9868969925317902,0.9820359281437125,2.8533096844987776e-53
CPSF3,4.146958426966293,2.200325149700599,1.9466332772656942,4.3374504995517686e-55,0.9868801722397901,1.0,2.864624438717499e-53
GOLM1,6.976437078651686,3.7004868263473054,3.2759502523043804,4.3374504995517686e-55,0.9868801722397901,0.9940119760479041,2.864624438717499e-53
VPS72,5.230380898876405,3.0922419161676653,2.1381389827087394,4.3374504995517686e-55,0.9868801722397901,0.9940119760479041,2.864624438717499e-53
FAM175B,2.919028651685393,0.9292437125748503,1.9897849391105429,4.3374504995517686e-55,0.9868801722397901,0.9880239520958084,2.864624438717499e-53
TRAPPC1,6.9370219101123585,4.972046706586827,1.9649752035255315,4.374375936256414e-55,0.9868633519477898,0.9820359281437125,2.885758071191858e-53
ABCB4,0.31027921348314613,-4.31484491017964,4.625124123662786,4.4116144436928315e-55,0.9868465316557895,0.9880239520958084,2.9005250923228932e-53
PNP,5.939417415730337,2.835779041916168,3.103638373814169,4.4116144436928315e-55,0.9868465316557895,0.9880239520958084,2.9005250923228932e-53
RHOC,8.594176404494382,5.435859281437126,3.158317123057256,4.4116144436928315e-55,0.9868465316557895,0.9940119760479041,2.9005250923228932e-53
ZNF576,3.6638848314606745,1.6450826347305387,2.0188021967301357,4.449168665263925e-55,0.9868297113637894,0.9940119760479041,2.912142453405877e-53
ARL6IP1,7.1064477528089895,4.028585029940119,3.07786272286887,4.449168665263925e-55,0.9868297113637893,0.9940119760479041,2.912142453405877e-53
GEMIN6,3.2261393258426967,1.1866952095808383,2.0394441162618584,4.449168665263925e-55,0.9868297113637893,0.9880239520958084,2.912142453405877e-53
CHMP1B,4.950768539325842,2.555137125748503,2.395631413577339,4.449168665263925e-55,0.9868297113637892,1.0,2.912142453405877e-53
VDR,3.5468235955056175,-0.5680239520958084,4.114847547601426,4.525234935740185e-55,0.9867960707797888,1.0,2.9520354985589735e-53
UHMK1,3.8291421348314603,1.5690862275449105,2.26005590728655,4.525234935740185e-55,0.9867960707797887,0.9940119760479041,2.9520354985589735e-53
DPY30,6.00721011235955,3.9745796407185625,2.0326304716409873,4.56375238332793e-55,0.9867792504877885,0.9940119760479041,2.967249482438773e-53
RAB7A,7.104120786516854,4.818016167664671,2.2861046188521836,4.56375238332793e-55,0.9867792504877885,0.9880239520958084,2.967249482438773e-53
NRBF2,3.8860398876404494,1.7181532934131736,2.1678865942272756,4.56375238332793e-55,0.9867792504877884,0.9940119760479041,2.967249482438773e-53
FKBP7,3.9273988764044945,0.5962754491017964,3.331123427302698,4.6025963427933155e-55,0.9867624301957882,0.9880239520958084,2.9891873210329846e-53
NXT1,4.340542696629214,2.030232335329341,2.310310361299873,4.6417695705469056e-55,0.9867456099037879,0.9940119760479041,3.0013190200022993e-53
TPRG1L,5.541605617977528,3.5828053892215572,1.9588002287559712,4.6417695705469056e-55,0.9867456099037879,0.9940119760479041,3.0013190200022993e-53
LSM8,5.182147191011236,2.99737125748503,2.184775933526206,4.6417695705469056e-55,0.9867456099037879,1.0,3.0013190200022993e-53
HLA-DPA1,7.469515168539327,3.087637724550898,4.381877443988429,4.6417695705469056e-55,0.9867456099037879,0.9700598802395209,3.0013190200022993e-53
TMEM191A,2.981113483146068,-0.02850958083832336,3.0096230639843915,4.681274846171745e-55,0.9867287896117877,0.9880239520958084,3.0168730667061273e-53
LIPA,5.382807865168539,2.701119760479042,2.6816881046894974,4.681274846171745e-55,0.9867287896117877,0.9820359281437125,3.0168730667061273e-53
HCAR1,-0.9530691011235954,-6.849778443113769,5.896709341990174,4.681274846171745e-55,0.9867287896117877,0.9820359281437125,3.0168730667061273e-53
WDR1,7.155261797752808,4.376405389221556,2.7788564085312517,4.721114972617134e-55,0.9867119693197874,1.0,3.025904116092826e-53
GLB1,5.274779213483146,3.300240119760479,1.9745390937226674,4.721114972617134e-55,0.9867119693197874,0.9940119760479041,3.025904116092826e-53
ATP6V1G1,6.865355617977529,4.579811377245509,2.28554424073202,4.721114972617134e-55,0.9867119693197874,0.9880239520958084,3.025904116092826e-53
SYNDIG1,1.7963314606741574,-3.4174449101796407,5.2137763708537985,4.721114972617134e-55,0.9867119693197874,0.9760479041916168,3.025904116092826e-53
COL5A2,6.022250561797752,0.678388622754491,5.343861939043261,4.721114972617134e-55,0.9867119693197874,1.0,3.025904116092826e-53
PPM1N,1.8539640449438204,-2.12975748502994,3.98372152997376,4.761292776394234e-55,0.9866951490277871,0.9880239520958084,3.048320132611482e-53
GPSM3,4.894899438202247,1.08115748502994,3.8137419531723067,4.8018111077735545e-55,0.9866783287357869,0.9700598802395209,3.057553222874811e-53
DNAL1,2.308798876404494,0.07866467065868264,2.2301342057458116,4.8018111077735545e-55,0.9866783287357868,0.9880239520958084,3.057553222874811e-53
GRPEL1,4.641135393258427,2.7204329341317366,1.9207024591266904,4.8018111077735545e-55,0.9866783287357868,0.9940119760479041,3.057553222874811e-53
CDH13,1.8733606741573035,-2.3658161676646707,4.239176841821974,4.8018111077735545e-55,0.9866783287357868,0.9880239520958084,3.057553222874811e-53
C1orf54,4.413349438202247,0.5483089820359283,3.865040456166319,4.883880874410763e-55,0.9866446881517863,0.9880239520958084,3.099703418243304e-53
CARD11,4.10489213483146,-1.1363263473053893,5.2412184821368495,4.883880874410763e-55,0.9866446881517862,1.0,3.099703418243304e-53
ITPK1,5.504425842696629,3.335358083832335,2.169067758864294,4.9254381308029235e-55,0.9866278678597861,0.9940119760479041,3.1193199042223352e-53
IFT52,4.525955056179775,2.416748502994012,2.1092065531857633,4.9254381308029235e-55,0.986627867859786,0.9940119760479041,3.1193199042223352e-53
SCUBE3,-0.15574943820224715,-5.088005988023953,4.932256549821706,4.9673475574729735e-55,0.9866110475677857,0.9820359281437125,3.1356916731069424e-53
KIAA1211,1.855700561797753,-3.1176011976047904,4.973301759402544,4.9673475574729735e-55,0.9866110475677857,0.9820359281437125,3.1356916731069424e-53
HTATIP2,5.942644943820223,3.1498065868263474,2.792838356993876,4.9673475574729735e-55,0.9866110475677856,1.0,3.1356916731069424e-53
ECM1,5.490885393258427,0.5579425149700599,4.932942878288367,5.009612126502803e-55,0.9865942272757856,0.9880239520958084,3.1555708385232335e-53
LMNB1,3.6670617977528086,0.10655389221556885,3.5605079055372397,5.009612126502803e-55,0.9865942272757855,1.0,3.1555708385232335e-53
BCL7B,5.5157342696629215,3.4649856287425145,2.050748640920407,5.052234834952573e-55,0.9865774069837853,0.9940119760479041,3.1687898165562816e-53
PIK3IP1,5.044941573033708,1.8804065868263473,3.164534986207361,5.052234834952573e-55,0.9865774069837853,0.9760479041916168,3.1687898165562816e-53
BCAR3,3.960748314606741,0.534274251497006,3.426474063109735,5.052234834952573e-55,0.9865774069837852,0.9880239520958084,3.1687898165562816e-53
HSD17B10,6.328207303370787,4.6015999999999995,1.7266073033707876,5.052234834952573e-55,0.9865774069837852,1.0,3.1687898165562816e-53
PLAU,6.223492134831459,0.9498161676646706,5.273675967166788,5.138566784495668e-55,0.9865437663997847,0.9940119760479041,3.219490703770489e-53
FAM214B,4.14048595505618,1.235676646706587,2.904809308349593,5.1822821464865025e-55,0.9865269461077846,0.9940119760479041,3.243411008796216e-53
CTSC,7.060943820224719,3.688652095808384,3.372291724416335,5.226367890119107e-55,0.9865101258157842,1.0,3.24672171125204e-53
ATP6V0D2,-1.1442747191011235,-7.268695209580839,6.124420490479715,5.226367890119107e-55,0.9865101258157842,0.9940119760479041,3.24672171125204e-53
BLOC1S2,5.040176404494382,3.1066173652694613,1.9335590392249205,5.226367890119107e-55,0.9865101258157841,1.0,3.24672171125204e-53
MRPL18,5.633211235955057,3.785174850299401,1.8480363856556554,5.226367890119107e-55,0.9865101258157841,0.9820359281437125,3.24672171125204e-53
ASAH1,6.495079213483146,4.27764371257485,2.217435500908296,5.226367890119107e-55,0.9865101258157841,0.9820359281437125,3.24672171125204e-53
RNF5,5.640996629213483,3.806696407185629,1.8343002220278546,5.226367890119107e-55,0.9865101258157841,0.9940119760479041,3.24672171125204e-53
ELF4,3.6239943820224716,-0.20363413173652695,3.8276285137589987,5.226367890119107e-55,0.986510125815784,0.9940119760479041,3.24672171125204e-53
PI4K2A,3.5995735955056176,1.0334335329341315,2.566140062571486,5.270827140511516e-55,0.986493305523784,0.9940119760479041,3.2605102926959357e-53
DHRS7,6.350062921348315,4.252282035928143,2.097780885420172,5.270827140511516e-55,0.9864933055237839,0.9760479041916168,3.2605102926959357e-53
HPS6,3.388546629213483,1.4950724550898202,1.8934741741236627,5.270827140511516e-55,0.9864933055237839,0.9940119760479041,3.2605102926959357e-53
RP11-289I10.2,2.643045505617978,-1.00718622754491,3.650231733162888,5.270827140511516e-55,0.9864933055237839,1.0,3.2605102926959357e-53
HEPH,3.8596219101123594,-0.974085628742515,4.833707538854874,5.3156630490397364e-55,0.9864764852317837,0.9880239520958084,3.2675430962832824e-53
TOR1A,4.670458988764045,2.7025137724550903,1.9679452163089546,5.3156630490397364e-55,0.9864764852317837,0.9940119760479041,3.2675430962832824e-53
SLMO2,5.175051123595506,2.7627838323353293,2.412267291260177,5.3156630490397364e-55,0.9864764852317837,1.0,3.2675430962832824e-53
PDRG1,3.6252606741573037,1.739649101796407,1.8856115723608966,5.3156630490397364e-55,0.9864764852317837,0.9880239520958084,3.2675430962832824e-53
FEZ2,4.677093820224719,2.128930538922156,2.5481632813025636,5.3608787935574644e-55,0.9864596649397833,0.9880239520958084,3.2815636426895487e-53
BRCC3,3.500483707865169,1.5018802395209583,1.9986034683442109,5.3608787935574644e-55,0.9864596649397833,1.0,3.2815636426895487e-53
CYP2S1,4.30612191011236,-2.6096479041916165,6.915769814303976,5.3608787935574644e-55,0.9864596649397833,0.9760479041916168,3.2815636426895487e-53
CDC45,1.754341011235955,-3.1117892215568865,4.866130232792841,5.3608787935574644e-55,0.9864596649397833,0.9880239520958084,3.2815636426895487e-53
FCGRT,7.045870786516854,4.993167065868263,2.0527037206485907,5.4064775786180464e-55,0.9864428446477831,0.9820359281437125,3.3025741713558265e-53
HLA-E,8.522710112359553,5.6792922155688625,2.8434178967906902,5.4064775786180464e-55,0.9864428446477831,0.9880239520958084,3.3025741713558265e-53
C3orf38,2.947771348314606,0.7973077844311377,2.150463563883468,5.452462635696483e-55,0.9864260243557829,0.9940119760479041,3.327194933976413e-53
UMPS,4.236898314606742,2.395845508982036,1.8410528056247055,5.498837223417027e-55,0.9864092040637826,0.9940119760479041,3.3485174988044995e-53
MYEOV2,7.233955617977528,5.610575449101797,1.6233801688757303,5.498837223417027e-55,0.9864092040637825,0.9940119760479041,3.3485174988044995e-53
TSNAX,4.088402808988763,2.0777155688622755,2.010687240126488,5.545604627778067e-55,0.9863923837717823,0.9940119760479041,3.3664980797913677e-53
DEPDC1,-0.21718202247191004,-5.805940718562875,5.588758696090965,5.545604627778067e-55,0.9863923837717823,0.9880239520958084,3.3664980797913677e-53
ASS1,7.251851685393259,4.138622155688622,3.113229529704637,5.545604627778067e-55,0.9863923837717822,1.0,3.3664980797913677e-53
COMT,7.1260297752809,4.936192814371258,2.189836960909642,5.592768162381883e-55,0.9863755634797821,0.9940119760479041,3.3706785156429327e-53
PPIB,9.262412359550563,7.639969461077843,1.6224428984727197,5.592768162381883e-55,0.9863755634797821,1.0,3.3706785156429327e-53
MPND,4.261830337078652,2.7582502994011975,1.5035800376774544,5.592768162381883e-55,0.9863755634797821,0.9760479041916168,3.3706785156429327e-53
FOXC2,0.28164550561797747,-5.060123952095808,5.341769457713786,5.592768162381883e-55,0.986375563479782,0.9760479041916168,3.3706785156429327e-53
TSN,4.852497752808989,2.8667293413173653,1.9857684114916236,5.592768162381883e-55,0.986375563479782,1.0,3.3706785156429327e-53
APLP2,7.8676438202247185,5.058233532934133,2.8094102872905857,5.592768162381883e-55,0.986375563479782,0.9940119760479041,3.3706785156429327e-53
ECT2,3.436591011235955,-0.4215574850299401,3.858148496265895,5.592768162381883e-55,0.9863755634797818,1.0,3.3706785156429327e-53
TRIM16,4.643542134831461,1.45975748502994,3.1837846498015208,5.640331168666021e-55,0.9863587431877818,1.0,3.395850361681646e-53
DEGS1,5.123497752808989,2.765423353293413,2.358074399515576,5.688297016135502e-55,0.9863419228957815,0.9940119760479041,3.417703871817783e-53
PRPF6,5.764951123595505,3.8883161676646707,1.8766349559308346,5.688297016135502e-55,0.9863419228957814,1.0,3.417703871817783e-53
ADPRHL2,4.677776966292134,2.5337443113772458,2.1440326549148883,5.78545085440022e-55,0.986308282311781,0.9880239520958084,3.468961069617393e-53
ATP6V0D1,6.395480337078652,4.183364071856287,2.212116265222365,5.78545085440022e-55,0.9863082823117809,0.9940119760479041,3.468961069617393e-53
TUBA4A,6.419735393258427,3.5396269461077847,2.880108447150642,5.8346457266667926e-55,0.9862914620197807,0.9940119760479041,3.487748788917014e-53
OPTN,5.847111797752808,3.6191586826347306,2.227953115118077,5.8346457266667926e-55,0.9862914620197807,0.9880239520958084,3.487748788917014e-53
HAUS8,2.9305432584269666,0.5913568862275449,2.3391863721994217,5.8346457266667926e-55,0.9862914620197806,0.9880239520958084,3.487748788917014e-53
F2R,4.8553191011235945,0.23770419161676645,4.617614909506828,5.884257203540997e-55,0.9862746417277803,0.9940119760479041,3.510241051330297e-53
HNRNPA1P21,-0.5965146067415731,-9.405382634730538,8.808868027988964,5.884257203540997e-55,0.9862746417277803,1.0,3.510241051330297e-53
PSMD13,6.883839887640449,5.000488023952096,1.883351863688353,5.9847440542361636e-55,0.9862410011437799,0.9940119760479041,3.5629297910691943e-53
TRIM59,1.781208426966292,-1.3187353293413173,3.099943756307609,5.9847440542361636e-55,0.9862410011437798,0.9880239520958084,3.5629297910691943e-53
FAM187A,0.4827,-2.2772520958083833,2.759952095808383,6.035626543630864e-55,0.9862241808517797,0.9820359281437125,3.5895739954562404e-53
ASPM,1.0220921348314604,-4.833904191616767,5.855996326448228,6.086939869275357e-55,0.9862073605597793,1.0,3.605450196987054e-53
PSMB4,8.002411235955057,6.058537724550898,1.943873511404159,6.086939869275357e-55,0.9862073605597793,1.0,3.605450196987054e-53
