gene,mean_pdac_val,mean_normal_val,log2fc_val,p_value_val,auc_val,fdr_val
CHRNA9,2.9666894202898555,3.057236065573771,-0.09054664528391543,0.09443445901405115,0.41482537419814686,0.1411260727424778
CHRNB1,4.320978985507247,4.74014049180328,-0.41916150629603344,0.0003192437897976281,0.31670230458541226,0.00124213840251351
CHRNB2,3.8394992753623183,3.9364811475409835,-0.09698187217866527,0.08390978549070677,0.41197434069850325,0.1277454478400645
CHRNB3,2.6320431884057967,2.9437183606557378,-0.3116751722499411,6.057439888401183e-07,0.2459016393442623,7.497956069782727e-06
CHRNB4,4.611550144927537,4.732093442622951,-0.12054329769541372,0.055486939188251094,0.4024708956996911,0.0898344997638678
CHRND,3.658826231884058,3.734976065573771,-0.07614983368971284,0.08644753827863808,0.41268709907341417,0.1309412470231408
CHRNE,3.880322753623189,3.988053114754098,-0.10773036113090928,0.062360052317926774,0.4050843430743644,0.0992353322605799
CHRNG,4.486852463768117,4.578889344262294,-0.09203688049417735,0.02212264354141208,0.38346400570206696,0.0415901540186904
CHST1,4.840148260869565,4.845725245901639,-0.005576985032074155,0.9720888176793108,0.5017818959372773,0.9789403725539573
CHST10,5.001418985507247,5.141001803278689,-0.13958281777144244,0.0019352622160827546,0.3421240199572345,0.005481598712588975
CHST11,6.402966811594202,5.793187049180327,0.6097797624138748,1.9712375475875404e-08,0.7859349014017581,4.779474504774978e-07
CHST12,6.226621014492753,6.311667213114754,-0.0850461986220008,0.30363696323630285,0.44761225944404853,0.3776206276806619
CHST13,4.2656334782608685,4.459583278688525,-0.19394980042765653,0.011685135951377509,0.3715846994535519,0.024373073455203786
CHST14,5.9267027536231875,6.233272459016393,-0.3065697053932057,0.0008025624847274766,0.32929436920883814,0.0026720468345545465
CHST15,6.098914057971015,5.827515409836066,0.27139864813494885,0.00021017573136446253,0.6887621762889048,0.0008762286691295007
CHST2,4.345845652173913,4.470358688524591,-0.12451303635067834,0.039879188048367056,0.39534331195058214,0.06802280195544352
CHST3,4.499863333333334,4.5347083606557375,-0.03484502732240369,0.5242597980881925,0.46756949394155384,0.5955007803042655
CHST4,3.933070724637681,3.905343278688525,0.027727445949155882,0.9832511038939825,0.5010691375623664,0.9873975516437237
CHST5,3.429230289855073,3.5872798360655738,-0.15804954621050094,0.04714214981728978,0.39890710382513667,0.07832747095234217
CHST6,3.6215286956521737,3.559695081967213,0.06183361368496065,0.08817355059472695,0.5868377286766453,0.13323277931306263
CHST7,4.319547391304348,4.442092295081967,-0.12254490377761851,0.053149503493756245,0.40152055119980995,0.08669571217366111
CHST8,4.4255452173913055,4.627795409836066,-0.20225019244476083,0.000887620969219226,0.33071988595866003,0.002894063935988945
CHST9,3.857193188405797,4.677741639344262,-0.8205484509384653,1.7220390718840255e-08,0.2128771679733904,4.327380346092483e-07
CHSY1,6.4153362318840585,6.210701475409835,0.20463475647422324,0.0008583811191836189,0.6697552862912806,0.002816633452596773
CHSY3,3.6008794202898557,3.3540977049180323,0.24678171537182347,8.988385914866754e-05,0.6994535519125683,0.000439380946859921
CHTF18,4.833234057971014,4.963464098360657,-0.1302300403896428,0.00494258317174171,0.3568543597053932,0.01192599411150174
CHTF8,6.254851739130435,6.295312786885247,-0.040461047754812185,0.47681458579878855,0.463768115942029,0.5511541265376
CHTOP,6.032253478260868,6.040153114754099,-0.007899636493230666,0.8464862161571116,0.49014017581373254,0.8793697108174865
CHUK,5.75463347826087,5.649266229508197,0.10536724875267289,0.14877734953869484,0.5735329056783084,0.20776272848523547
CHURC1-FNTB,5.135249710144928,4.77383049180328,0.3614192183416476,6.843722908837982e-10,0.8142076502732241,3.422374733637154e-08
CIAO1,6.111027391304348,6.147770983606557,-0.03674359230220858,0.32609302557348374,0.4499881206937515,0.4009366765349066
CIAPIN1,4.790507826086956,4.649228196721312,0.14127962936564398,0.001732373565799412,0.6595390829175576,0.0049910223875393395
CIART,3.9319708695652174,4.013164918032786,-0.08119404846756906,0.10904980367245523,0.4183891660727013,0.15941849176789608
CIB1,7.205868695652174,7.0802863934426234,0.12558230220955036,0.04714214981728978,0.6010928961748633,0.07832747095234217
CIB2,3.8251711594202895,4.007311967213114,-0.18214080779282416,0.0005706106525216384,0.3245426467094321,0.002016238276345228
CIB3,3.1858855072463768,3.27642262295082,-0.09053711570444323,0.014787565252867322,0.3758612497030174,0.029731195874269277
CIB4,3.0136930434782605,3.224620655737705,-0.21092761225944434,0.0006326376442583628,0.325968163459254,0.002197369473537078
CIC,5.2549105797101445,5.293644590163935,-0.038734010453790546,0.31249301792321627,0.44856260394392966,0.38695046660381915
CIDEA,3.8627904347826085,4.105808196721312,-0.24301776193870328,0.013503890644811301,0.3741981468282252,0.02752657949334153
CIDEB,3.7004533333333334,3.8144039344262293,-0.1139506010928959,0.0019659647807025536,0.3423616060822048,0.0055583312379354315
CIDEC,3.998639565217391,4.326043114754098,-0.32740354953670714,0.020800768532438372,0.3822760750772155,0.03955487907161943
CIDECP,3.956630144927536,3.9142514754098365,0.04237866951769931,0.3817287658402776,0.5445473984319316,0.45788681357058486
CIITA,5.072951159420289,4.8409714754098365,0.23197968401045266,0.038111019637548094,0.6056070325492992,0.06542522535271837
CILP,4.329902898550725,4.3092659016393435,0.020636996911381544,0.612738254994601,0.47422190544072224,0.6776845800429616
CILP2,5.447077536231886,5.567898852459017,-0.12082131622713099,0.08307739417463629,0.4117367545735329,0.1266806766027786
CINP,4.487523623188406,4.587264426229508,-0.09974080304110178,0.02212264354141208,0.38346400570206696,0.0415901540186904
CIPC,4.67242884057971,4.752881475409836,-0.08045263483012643,0.15477372188136723,0.42753623188405804,0.21498081791493567
CIR1,3.8877044927536226,3.758444426229508,0.1292600665241146,0.019548277643434572,0.6189118555476361,0.03752271353052698
CIRBP,8.179873043478262,8.581582786885246,-0.4017097434069843,2.3969273409025712e-05,0.2848657638393918,0.00014917777722487282
CIRBP-AS1,3.0540991304347824,3.0743939344262294,-0.020294803991447008,0.9201056002624083,0.4948918983131385,0.9377323239440033
CISD1,5.274432173913044,5.220926557377049,0.05350561653599506,0.3791949621705353,0.5447849845569019,0.45533898597053774
CISD2,6.624944057971014,6.528372622950818,0.09657143502019583,0.11537472847991108,0.5801853171774769,0.1672711961863928
CISH,4.937776811594203,5.216421147540983,-0.2786443359467805,1.6804503358894622e-05,0.28082679971489666,0.00011137855556261404
CIT,4.369389420289854,3.858956557377049,0.5104328629128054,1.0024946573416926e-09,0.8111190306486102,4.631154880093736e-08
CITED1,4.578791304347826,4.777585901639346,-0.19879459729151971,0.0015742379829786824,0.33903540033262053,0.004621970112068484
CITED2,6.7984175362318835,7.150159672131148,-0.35174213589926406,7.765642521864765e-06,0.27227369921596584,5.933389891705916e-05
CITED4,4.900201159420289,5.18796295081967,-0.2877617913993804,0.0003815731993418454,0.31907816583511517,0.0014368615787716365
CIZ1,6.200691159420289,6.315323606557376,-0.11463244713708676,0.02833476927668143,0.3883345212639582,0.05129698523318478
CKAP2,4.609681594202898,4.024068032786887,0.585613561416011,2.000313158155595e-07,0.7647897362794012,3.104132203458989e-06
CKAP2L,3.622375217391304,3.3595708196721312,0.26280439771917274,3.196715106500165e-05,0.711808030411024,0.00018784927225417976
CKAP4,6.666183623188405,6.819727540983606,-0.1535439177952007,0.0011761113686728905,0.33475885008315515,0.003630517856105529
CKAP5,6.40707347826087,5.909480655737704,0.49759282252316517,3.3505649447547214e-10,0.8199097172725113,2.0248142172183894e-08
CKB,5.076425652173913,5.2519408196721304,-0.17551516749821783,0.0034182989886721053,0.35091470658113566,0.008784202809661886
CKLF-CMTM1,4.742771594202898,4.441277213114753,0.30149438108814497,3.3668508235528844e-08,0.781183178902352,7.384552305211441e-07
CKM,3.8362813043478265,4.013943442622951,-0.17766213827512445,0.0009488900359610543,0.33167023045854116,0.0030540060159821346
CKMT1A,5.2921123913043475,4.624933770491804,0.6671786208125434,6.511931864436816e-07,0.753385602280827,7.971736418869622e-06
CKMT2,4.004824347826087,4.120031967213115,-0.11520761938702773,0.021321021668783788,0.3827512473271561,0.040363845962585854
CKS1B,7.027452222222222,6.7636812568306,0.2637709653916218,2.7670226403317155e-07,0.7617011166547873,4.048921278314214e-06
CKS2,4.760468695652174,4.258496885245901,0.5019718104062729,3.006469990326488e-05,0.7125207887859348,0.000179089991710842
CLASP1,6.550794782608696,6.3302524590163936,0.2205423235923023,0.0006890589445438719,0.6728439059158945,0.0023621672780995834
CLASP2,6.844017391304347,6.771994590163934,0.07202280114041315,0.19147037633284758,0.5665241149916844,0.2576163272876808
CLASRP,4.881904927536231,4.96293081967213,-0.08102589213589884,0.0074626130258191835,0.363744357329532,0.01675172801654821
CLC,3.1311363768115945,3.148094098360655,-0.01695772154906061,0.35201021294180734,0.45260156806842483,0.4276501846021848
CLCA1,2.9736928985507243,2.9230947540983605,0.05059814445236377,0.5061888356346327,0.466143977191732,0.5790184296448537
CLCA2,2.840611014492754,2.8097475409836066,0.030863473509147532,0.056084498948613365,0.40270848182466146,0.0907065194428455
CLCA3P,2.549968405797101,2.6670034426229505,-0.11703503682584948,0.006578724377369562,0.36160608220479923,0.015085890601917156
CLCA4,2.6778007246376814,2.6126009836065576,0.0651997410311238,0.8868532811829773,0.49275362318840576,0.9111780873955055
CLCC1,6.315242463768115,6.462440655737705,-0.14719819196958994,0.01882883729378613,0.3803753860774531,0.03635455911077258
CLCF1,5.335765072463768,5.410154754098361,-0.07438968163459325,0.23511703591651767,0.43953433119505825,0.3053132997557844
CLCN1,3.308861304347826,3.4435719672131144,-0.13471066286528854,0.0005054177622713338,0.3228795438346401,0.0018235698951503411
CLCN2,4.482395942028985,4.660151311475411,-0.17775536944642578,0.0011955236779365708,0.33499643620812547,0.0036790861738100348
CLCN3,6.911555942028985,6.837233606557377,0.07432233547160827,0.6292072777041096,0.5245901639344261,0.6923772238923591
CLCN4,3.6815443478260876,3.6113872131147544,0.07015713471133322,0.2739648801332092,0.5557139463055357,0.34644831820107364
CLCN5,4.48157,4.382721475409836,0.09884852459016358,0.06435225095647885,0.5942028985507246,0.10192715780207827
CLCN6,5.540015942028986,5.370082295081967,0.16993364694701896,0.015568387198732369,0.6231884057971016,0.03102046509973539
CLCN7,5.398819420289856,5.280343770491803,0.1184756497980528,0.08644753827863808,0.5873129009265858,0.1309412470231408
CLCNKA,3.886003913043478,4.0682247540983605,-0.18222084105488268,0.0007312991649056951,0.32798764552150156,0.0024780920202623446
CLCNKB,3.7825173913043475,3.8841073770491805,-0.10158998574483302,0.0183621744532807,0.3799002138275125,0.035632380247281124
CLDN1,7.030713333333333,6.51174475409836,0.518968579234973,0.059153232292949755,0.5961035875504871,0.09483386275193346
CLDN10,5.858414782608696,6.440184590163935,-0.5817698075552391,0.0006112969604503447,0.32549299120931335,0.0021321313164582817
CLDN11,6.286315507246377,5.935078360655737,0.3512371465906403,0.0016254093323630641,0.6604894274174388,0.004742278715761139
CLDN12,5.99517608695652,5.489157704918034,0.5060183820384863,7.591223349413395e-08,0.7738180090282727,1.4125324712401501e-06
CLDN14,2.7791533333333325,2.8486478688524595,-0.06949453551912699,0.1336544592851444,0.42361606082204806,0.18978420877977878
CLDN15,4.481670144927537,4.586166721311475,-0.10449657638393806,0.062360052317926774,0.40508434307436453,0.0992353322605799
CLDN16,3.644605797101449,3.598031803278689,0.04657399382276006,0.5997018930450462,0.5267284390591589,0.6656218492165165
CLDN17,2.387878985507246,2.519645081967213,-0.13176609645996695,0.00011319658787325254,0.3033974815870753,0.0005286648020613286
CLDN18,5.551968550724638,3.8351311475409835,1.7168374031836544,1.4784552751211475e-10,0.8263245426467094,1.0754014861181204e-08
CLDN19,4.8104578260869575,5.02451786885246,-0.21406004276550217,0.0001475847611881772,0.30672368733665956,0.0006558849095861161
CLDN2,4.357355797101449,4.091521147540983,0.26583464956046576,0.02004114165830855,0.6184366832976954,0.03830701926336798
CLDN20,2.6225647826086957,2.7238854098360656,-0.1013206272273699,0.04078906545915435,0.39581848420052274,0.06936186996339917
CLDN22,2.279998695652174,2.38520737704918,-0.10520868139700612,6.324480436823453e-05,0.2962698978379663,0.0003281675283470286
CLDN23,5.381111884057971,5.25932868852459,0.12178319553338035,0.11483687079575378,0.580304110239962,0.16670889952300333
CLDN24,2.1325318840579706,2.15266131147541,-0.020129427417439505,0.34481580669541256,0.4518888096935139,0.4201346519661532
CLDN3,5.996061884057971,6.435385573770492,-0.4393236897125208,2.164149063599581e-06,0.2587312900926586,2.091278923632001e-05
CLDN34,2.9029376811594205,3.0308534426229508,-0.12791576146353023,0.014883242299634412,0.37598004276550245,0.02991754554512985
CLDN4,5.5164734782608695,4.715842131147541,0.8006313471133284,3.2639258404043768e-09,0.8013779995248278,1.1784893246499775e-07
CLDN5,4.827775507246377,4.986303606557378,-0.15852809931100076,0.01517355388662977,0.37633642195295797,0.03037596060791186
CLDN6,2.7451060869565227,2.8680714754098364,-0.12296538845331373,0.017239551059841863,0.378712283202661,0.03385457881896886
CLDN7,6.007146521739131,5.77220918032787,0.23493734141126055,0.02409572420863431,0.6148728914231409,0.044682188870428484
CLDN8,2.3371205797101453,2.308510327868852,0.028610251841293177,0.0732263728209926,0.40876692801140413,0.11389946621604317
CLDN9,4.160975217391304,4.357062786885247,-0.19608756949394301,0.0008300366328231826,0.3297695414587788,0.002744334341547458
CLDND1,6.419087391304349,6.096088688524591,0.32299870277975806,4.0782992945505905e-05,0.7089569969113804,0.00022883091385384423
CLDND2,4.834434927536231,4.97948918032787,-0.1450542527916392,0.017022394288839556,0.37847469707769066,0.03350378362291229
CLEC10A,3.6328162318840573,3.8172206557377053,-0.18440442385364797,0.008568386163939644,0.366120218579235,0.01879726128945873
CLEC11A,5.106074057971014,5.143268524590163,-0.03719446661914905,0.6458628255464594,0.4765977666904253,0.7065846696240334
CLEC12A,3.066417101449275,2.9207291803278688,0.14568792112140638,0.2224889689902143,0.5621287716797339,0.2916604526319717
CLEC12B,2.4169742028985506,2.394959344262295,0.022014858636255408,0.9127020245818234,0.49441672606319786,0.9318962073253133
CLEC14A,4.077706231884059,4.183170983606558,-0.10546475172249892,0.059153232292949755,0.40389641244951296,0.09483386275193346
CLEC16A,6.045604782608696,5.909938196721312,0.13566658588738445,0.006578724377369562,0.6383939177952007,0.015085890601917156
CLEC17A,4.2998208695652185,4.484837704918033,-0.18501683535281455,0.0005054177622713338,0.32287954383464007,0.0018235698951503411
CLEC18B,3.7553457004830917,3.851978087431694,-0.0966323869486021,0.01882883729378613,0.38037538607745314,0.03635455911077258
CLEC19A,3.3076401449275368,3.410155245901639,-0.10251510097410232,0.0009177818405140896,0.3311950582086006,0.0029701326898241925
CLEC1A,3.8314455072463773,3.991524918032787,-0.16007941078640986,0.09170890059297501,0.41411261582323594,0.1376803616452476
CLEC1B,3.0008792753623186,3.12174131147541,-0.12086203611309143,0.0008440985342960689,0.3300071275837491,0.0027811732797766867
CLEC2A,2.381339130434783,2.46170786885246,-0.08036873841767678,0.0035222712756680526,0.3513898788310763,0.008994764755162523
CLEC2B,4.2721568115942015,3.7330965573770487,0.5390602542171528,6.0797098133786424e-05,0.7042052744119743,0.0003175259409843681
CLEC2D,5.480504782608696,4.892953442622952,0.5875513399857439,0.0004796624594485381,0.6778332145402708,0.001743537738751428
CLEC3A,3.314181884057971,3.380622131147541,-0.06644024708957019,0.14106017642159327,0.4250415775718698,0.1987340969827532
CLEC3B,5.433716666666666,5.761644918032788,-0.3279282513661217,5.367083867429179e-07,0.24471370871941078,6.803408022825467e-06
CLEC4A,4.592537681159421,4.106111639344262,0.48642604181515914,3.997742091431015e-06,0.7348538845331433,3.4587731425127414e-05
CLEC4C,3.2697084057971013,3.3498077049180326,-0.08009929912093128,0.014787565252867322,0.3758612497030174,0.029731195874269277
CLEC4D,2.9214743478260865,3.0499311475409843,-0.12845679971489776,0.17534563886315724,0.4309812306961275,0.23915442616798951
CLEC4E,2.5322631884057967,2.650894918032787,-0.11863172962699053,0.22072536739988569,0.43763364219529577,0.28982339005513413
CLEC4F,3.855574927536232,3.963218852459016,-0.10764392492278407,0.04714214981728978,0.3989071038251366,0.07832747095234217
CLEC4G,4.611376086956521,4.727445081967213,-0.1160689950106919,0.0617074311793099,0.4048467569493942,0.09836896285302327
CLEC4GP1,5.5109157971014495,5.713786229508197,-0.20287043240674763,0.00038839559793530645,0.31931575196008555,0.0014567930143446345
CLEC4M,3.4838039130434786,3.527429508196721,-0.04362559515324227,0.19067860007997517,0.4333570919458304,0.2565855390110826
CLEC5A,4.226904492753623,3.733079016393443,0.4938254763601799,6.842278332729585e-05,0.7027797576621526,0.0003501307073154001
CLEC6A,2.7365502898550718,2.788471803278688,-0.05192151342361617,0.13486741149526726,0.4238536469470183,0.19124860570961513
CLEC7A,4.9095817391304335,4.297184754098361,0.6123969850320723,4.1613571796887e-05,0.7087194107864101,0.00023264289453692863
CLEC9A,2.6855362318840577,2.8419983606557384,-0.15646212877168075,0.00042425076506397245,0.32050368258493706,0.001568340057951329
CLECL1,3.404054057971015,3.5009429508196717,-0.09688889284865665,0.020800768532438372,0.38227607507721545,0.03955487907161943
CLGN,2.5964082608695653,2.9044104918032785,-0.30800223093371315,1.2756148876520017e-05,0.2777381800902827,8.927965219630156e-05
CLHC1,3.7457782608695656,3.766215081967213,-0.02043682109764733,0.6865544112042696,0.47944880019006897,0.7433368274597567
CLIC1,7.412352946859903,6.757894316939891,0.6544586299200121,7.984884166331087e-11,0.8310762651461154,7.005334999084242e-09
CLIC2,4.407117971014492,4.222014098360656,0.1851038726538361,0.13006621511151645,0.5770966975528629,0.18525452156619648
CLIC3,4.462433623188406,4.212038032786886,0.2503955904015198,0.0003192437897976281,0.6832976954145878,0.00124213840251351
CLIC4,8.342761304347825,7.8968824590163935,0.4458788453314311,4.780920686941407e-06,0.7329531955333809,3.9996970514800904e-05
CLIC5,3.635975362318841,3.5878918032786884,0.04808355904015249,0.26386472151401796,0.5569018769303873,0.3358843085430127
CLIC6,4.4593739130434775,4.332188524590165,0.12718538845331295,0.14359762096959355,0.5744832501781896,0.2017689809114063
CLINT1,7.403447681159419,7.206583934426229,0.1968637467331904,0.0004095529557021418,0.6799714896650035,0.0015230131572615622
CLIP1,6.054576086956522,5.912731967213115,0.14184411974340705,0.006129446632510319,0.6395818484200523,0.014235146985963534
CLIP2,5.214579275362319,5.146791967213114,0.06778730814920486,0.1540985303090194,0.5725825611784272,0.21405784040078576
CLIP3,5.299987101449275,5.316299836065576,-0.01631273461630034,0.7528394399650484,0.4839629365645047,0.8001194047936275
CLIP4,6.278057536231885,5.536503442622952,0.7415540936089329,3.655321744075308e-09,0.8004276550249466,1.2850158321043654e-07
CLK1,7.387114927536232,7.368031639344262,0.019083288191970027,0.9869727028016416,0.5008315514373961,0.990240004721936
CLK2,6.355497536231884,6.25086,0.1046375362318841,0.0053128507494642745,0.6419577096697553,0.012659077253309576
CLK2P1,5.980580434782609,5.917009672131147,0.06357076265146144,0.23328259590285028,0.560703254929912,0.3033447159750838
CLK4,5.387771086956522,5.6851077049180345,-0.2973366179615127,0.0001590871007773749,0.3076740318365408,0.0006963280693325667
CLLU1,1.8640846376811593,1.9151395081967213,-0.05105487051556201,0.030060351459543784,0.3895224518888097,0.053802542076347014
CLLU1OS,3.3499973913043477,3.369029180327869,-0.019031789023521206,0.5212251749994973,0.4673319078165835,0.5928954890824535
CLMN,6.2962402898550724,6.452367868852458,-0.15612757899738572,0.08474891584799571,0.4122119268234735,0.1287779218860117
CLMP,5.61374463768116,5.101130491803279,0.5126141458778806,0.00030798118578378417,0.6837728676645284,0.0012060586646893176
CLN3,4.98955347826087,4.973010983606557,0.016542494654313344,0.4345599538574534,0.5397956759325255,0.51009346617045
CLN5,5.156476666666666,5.115154098360655,0.04132256830601122,0.3716558403720017,0.5454977429318127,0.4476295625578728
CLN6,5.5073757971014485,5.53625393442623,-0.028878137324781505,0.5932311508577068,0.47279638869090046,0.659684384623455
CLN8,4.9926744202898545,5.085394590163934,-0.09272016987407916,0.06368242686427303,0.40555951532430506,0.10101019622282559
CLNK,3.3019626086956517,3.366286885245902,-0.0643242765502503,0.07981449632463722,0.4107864100736517,0.12248019716008579
CLNS1A,5.616736666666666,5.612034098360656,0.004702568306010235,0.8647915625365034,0.491328106438584,0.8930985402146563
CLOCK,5.519550289855073,5.254704098360656,0.2648461914944171,0.0001475847611881772,0.6932763126633404,0.0006558849095861161
CLP1,5.270907826086956,5.278656557377049,-0.007748731290092792,0.9312237610765596,0.5043953433119506,0.9466037652614301
CLPB,4.8786784057971015,4.957619180327868,-0.07894077453076687,0.02653586184421983,0.38702779757662154,0.04850117365405055
CLPP,5.5641528985507245,5.541093278688524,0.02305961986220062,0.4596482955957365,0.5376574008077929,0.5346170983138456
CLPS,7.726759130434782,10.073005245901639,-2.3462461154668572,3.190618379705524e-06,0.2627702542171537,2.8671131828054627e-05
CLPSL2,4.040510434782608,4.14041737704918,-0.09990694226657126,0.23881649869297805,0.44000950344499884,0.30921395710762123
CLPTM1,6.794253333333334,6.7443078688524585,0.049945464480875224,0.5242597980881925,0.5324305060584462,0.5955007803042655
CLPTM1L,6.836245797101448,6.745243770491802,0.09100202660964563,0.19708063114786767,0.5656925635542885,0.2635867788747524
CLPX,6.692714202898551,6.580081475409834,0.11263272748871689,0.011685135951377509,0.6284153005464481,0.024373073455203786
CLRN1,2.2533991304347825,2.3612526229508193,-0.10785349251603682,0.0036836320014217287,0.3521026372059872,0.009338870839599346
CLRN2,2.794577101449275,2.8589968852459013,-0.06441978379662627,0.05852857849044839,0.40365882632454264,0.0940057134691215
CLRN3,3.807487391304348,3.3340140983606554,0.47347329294369267,0.0005142854906500062,0.6768828700403897,0.0018485629235349636
CLSPN,3.040335652173913,2.707235901639344,0.333099750534569,1.007472183852013e-05,0.7248752672843907,7.336172585945328e-05
CLSTN1,7.033025507246378,6.777838688524591,0.2551868187217865,0.0001317898914636823,0.6947018294131623,0.0005970992523098612
CLSTN2,4.560350869565218,4.7145091803278705,-0.15415831076265274,0.5582275717089535,0.4701829413162271,0.6271046903793215
CLSTN3,5.31836347826087,5.097458032786886,0.22090544547398405,0.014224805126814996,0.6248515086718935,0.028776170808220102
CLTA,5.971243768115943,5.9007659016393434,0.07047786647659926,0.3544293184111069,0.5471608458066048,0.4300667064711782
CLTB,6.683845797101449,6.2495388524590165,0.43430694464243214,8.917355372169119e-10,0.8120693751484913,4.2268687087558976e-08
CLTC,8.514289710144928,8.175734098360657,0.33855561178427074,4.4713995225574585e-06,0.7336659539082918,3.801164668496254e-05
CLTCL1,4.65775884057971,4.435236885245902,0.22252195533380803,0.0016254093323630641,0.6604894274174389,0.004742278715761139
CLU,6.469481014492754,7.208143278688525,-0.7386622641957716,7.568956705072213e-09,0.2057495842242813,2.293967287447871e-07
CLUAP1,5.250477246376811,5.040553114754098,0.20992413162271273,0.00033686264419222127,0.6825849370396768,0.0012973168024214483
CLUH,5.173708840579711,5.4112434426229505,-0.2375346020432394,2.9454824784917826e-05,0.2872416250890948,0.0001762443494384419
CLUHP3,3.977150289855073,4.017271803278689,-0.04012151342361614,0.46390714113974996,0.46269897837966256,0.5389751143763966
CLUL1,2.759261304347826,3.0019398360655734,-0.24267853171774734,6.662303644692479e-06,0.2706105963411737,5.219978840767084e-05
CLVS1,3.264952898550725,3.4465403278688522,-0.1815874293181272,0.0009648077796215283,0.33190781658351154,0.0030898254908372446
CLVS2,2.683642028985507,2.8138296721311478,-0.13018764314564057,0.011531099337632885,0.3713471133285816,0.024094492849751445
CLYBL,4.712128260869566,4.822292950819671,-0.1101646899501052,0.07665653170886658,0.4098360655737705,0.11836052518506046
CMA1,3.236058405797102,3.464217868852459,-0.22815946305535695,0.005546859581812904,0.3587550487051557,0.0131275239251069
CMAHP,4.721391594202898,4.404565737704917,0.3168258564979807,0.011840995229690014,0.6281777144214779,0.024636512126013036
CMAS,6.443857101449275,6.297105573770493,0.14675152767878252,0.04979798994423934,0.5999049655500118,0.08205182807698679
CMBL,5.841754782608696,5.785183114754098,0.05657166785459822,0.2019844256405493,0.5649798051793776,0.26910180272331874
CMC1,4.247291014492754,4.297698196721311,-0.05040718222855656,0.18443100109534505,0.43240674744594915,0.249302156704297
CMC2,6.346543043478261,6.388121475409837,-0.041578431931576176,0.5061888356346327,0.46614397719173195,0.5790184296448537
CMC4,4.056380144927536,4.2546086885245895,-0.19822854359705389,0.0006774135649137821,0.3269185079591352,0.0023286309570322017
CMIP,6.059941739130435,5.696453934426229,0.3634878047042065,2.3477668619818236e-05,0.7153718222855785,0.0001468033152242026
CMKLR1,4.342777971014493,4.30412918032787,0.03864879068662308,0.8101324466441994,0.5122356854359705,0.8483446408870233
CMPK1,7.56633260869565,7.448207213114755,0.11812539558089519,0.0481898335901541,0.6006177239249227,0.0798030665869569
CMPK2,4.576857246376811,4.285957213114753,0.2909000332620577,0.0002814311034589613,0.6849607982893798,0.0011194007481586008
CMSS1,4.4114056521739125,4.3923004918032795,0.019105160370632923,0.9460685037125248,0.5034449988120694,0.958721732598492
CMTM2,3.378800579710145,3.4257203278688526,-0.04691974815870781,0.23511703591651767,0.4395343311950582,0.3053132997557844
CMTM3,6.21321811594203,5.722373442622951,0.4908446733190788,1.025417001010136e-08,0.7916369684010454,2.917697904865683e-07
CMTM4,5.919976956521739,5.868573278688525,0.05140367783321409,0.46818787062177836,0.5369446424328819,0.542624832032414
CMTM5,3.7915730434782606,3.8482700000000003,-0.05669695652173967,0.19067860007997517,0.4333570919458304,0.2565855390110826
CMTM6,5.504111884057971,5.032747213114755,0.471364670943216,8.691856474741914e-09,0.7930624851508673,2.5643540569950225e-07
CMTM7,6.3630013043478275,6.1494250819672125,0.21357622238061502,0.0016781075810356916,0.6600142551674982,0.004859879244745467
CMTM8,5.633151449275362,6.162292295081967,-0.5291408458066051,1.4590342748227351e-06,0.2546923259681635,1.5098325193626059e-05
CMTR1,6.005480724637681,5.808205737704918,0.19727498693276324,0.004463385528525238,0.644808743169399,0.01096280706373899
CMTR2,4.566805507246378,4.450188196721312,0.11661731052506585,0.003317128079740076,0.6495604656688049,0.008562719444965897
CMYA5,3.4789175362318843,3.3910573770491803,0.08786015918270396,0.3283965508283342,0.5497742931812781,0.4031246521153218
CNBD1,2.5287727536231888,2.6215355737704917,-0.09276282014730297,0.009818407344569614,0.368496079828938,0.02107044331224396
CNBD2,3.0095504347826085,3.082030819672131,-0.07248038488952258,0.017239551059841863,0.378712283202661,0.03385457881896886
CNBP,7.840485652173915,7.756307213114754,0.08417843905916111,0.03640996296352414,0.6065573770491803,0.06293713179738795
CNDP1,3.08293768115942,3.160947540983606,-0.07800985982418629,0.12198461567864212,0.421240199572345,0.17543017236464722
CNDP2,6.387993043478262,6.343512459016393,0.04448058446186831,0.5002388268927245,0.5343311950582086,0.5735571050289561
CNEP1R1,6.112397101449275,6.03852344262295,0.0738736588263249,0.049257009096584564,0.6001425516749822,0.08131451291235298
CNFN,3.7420088405797096,3.985458524590164,-0.24344968401045453,2.8481542989359864e-06,0.2615823235923022,2.609786094439603e-05
CNGA1,2.587948260869565,2.7266613114754095,-0.1387130506058445,0.008222192066879935,0.365407460204324,0.018169300476557595
CNGA2,2.780298550724637,2.853023606557377,-0.07272505583273992,0.031321332711686085,0.39035400332620573,0.055567238867570444
CNGA3,3.375218550724638,3.4703085245901644,-0.0950899738655262,0.055486939188251094,0.4024708956996912,0.0898344997638678
CNGA4,2.875654927536232,2.963149016393443,-0.08749408885721088,0.09722456537588152,0.4155381325730578,0.14472265078239008
CNGB1,3.9222353623188413,4.0338031147540985,-0.11156775243525718,0.002561173960159359,0.34640057020669995,0.006914720303018985
CNGB3,2.719044782608695,2.797470655737705,-0.07842587312901017,0.010644156794146807,0.3699215965787598,0.022564123394798494
