gene,importance_elastic_net,rank_elastic_net,rank_score_elastic_net,importance_rf,rank_rf,rank_score_rf,importance_xgb,rank_xgb,rank_score_xgb,model_consensus_score,log2fc,auc,log2fc_val,auc_val,stability_score,consensus_score
ITGAV,0.0,272,0.6936936936936937,0.0,351,0.6047297297297297,0.0,237,0.7331081081081081,0.6771771771771773,2.4971680414451995,0.9602872905873646,0.7425210144927537,0.7833214540270848,0.8718038401313173,0.7744905086542473
SEMA3A,0.0,273,0.6925675675675675,0.0,352,0.6036036036036037,0.0,236,0.7342342342342343,0.6768018018018017,4.874084495054834,0.9830283253717285,0.9856798455690186,0.7605131860299359,0.87176684639533,0.7742843240985658
B3GNT5,0.0,276,0.6891891891891891,0.0,371,0.5822072072072072,0.0,216,0.7567567567567568,0.676051051051051,2.9250047500504603,0.9722465181995559,0.7389183178902359,0.7709669755286291,0.8716051720380661,0.7738281115445586
FAM83A,0.0,277,0.6880630630630631,0.0,372,0.581081081081081,0.0,217,0.7556306306306306,0.674924924924925,8.409673968916099,0.9629112561394065,0.7840449132810647,0.7802328344024709,0.8715713457569312,0.7732481353409281
P3H2,0.0,278,0.6869369369369369,0.0,373,0.579954954954955,0.0,218,0.7545045045045045,0.6737987987987988,2.9541678833344545,0.9554262261992869,0.7239365098598252,0.7873604181515799,0.8713929514440455,0.7725958751214221
S100A2,0.0,157,0.8231981981981982,2.2554096176654315e-05,281,0.6835585585585585,0.0,400,0.5495495495495496,0.6854354354354354,6.193504615488125,0.9715232456435443,0.5736943121881679,0.7445949156569256,0.8580453492105431,0.7717403923229893
TMPRSS4,0.0,700,0.21171171171171171,0.0001402629082531508,172,0.8063063063063063,0.0,164,0.8153153153153153,0.6111111111111112,10.579058924846935,0.9745004373275921,2.0594419672131137,0.8890472796388692,0.9317738584592633,0.7714424847851873
PDCD1LG2,0.0,283,0.6813063063063063,0.0,499,0.4380630630630631,7.011559e-05,58,0.9346846846846847,0.6846846846846847,3.8556804716409876,0.9691179438875059,0.5346912948443805,0.7469707769066287,0.8580329590748773,0.771358821879781
ITGB4,0.0,258,0.7094594594594594,0.0,659,0.25788288288288286,0.0,132,0.8513513513513513,0.6062312312312312,4.689003999865436,0.9655352216914485,1.2334420194820614,0.9059158945117605,0.9357255580917371,0.7709783946614841
NDRG1,0.0,321,0.6385135135135135,0.00014924097153047884,170,0.8085585585585585,0.0,304,0.6576576576576577,0.7015765765765766,2.301175603848482,0.9572596380273162,0.5369158493703985,0.7177476835352815,0.8373999821182153,0.7694882793473959
LAMP5,0.0008743412873544187,86,0.9031531531531531,0.009220137565795847,56,0.9369369369369369,0.0,774,0.12837837837837837,0.6561561561561561,7.3425998553454885,0.9836338558837381,1.1619840532192942,0.7809455927773818,0.882289059646486,0.769222607901321
CKAP2,0.04025091247785092,57,0.9358108108108109,0.0,790,0.11036036036036036,7.8113e-05,57,0.9358108108108109,0.6606606606606608,3.315080811410886,0.9904965350198478,0.585613561416011,0.7647897362794012,0.8776404113293039,0.7691505359949824
B3GNT3,0.008094596127808017,79,0.911036036036036,2.8519619480602583e-05,274,0.6914414414414415,0.0,645,0.27364864864864863,0.6253753753753754,5.352081605328668,0.9840711834757452,0.7000509360893323,0.8351152292706105,0.9095932021201748,0.7674842887477751
AGMO,0.1403497308182935,14,0.9842342342342343,0.0,866,0.024774774774774775,0.0003870494,52,0.9414414414414415,0.6501501501501502,6.957455251295161,0.9775280898876405,0.661601967213115,0.7886671418389166,0.8830972772505428,0.7666237137003464
LRRC32,0.0,150,0.831081081081081,0.0,491,0.44707207207207206,0.0,233,0.7376126126126126,0.6719219219219218,3.2615086927269066,0.9811108120836979,0.502814210026135,0.736992159657876,0.8590264156499208,0.7654741687859212
SEPT7,0.0,421,0.5259009009009009,0.009655342314953625,36,0.9594594594594594,0.0,410,0.5382882882882883,0.6745495495495496,2.7059354437193033,0.9823723339837179,0.5252296958897587,0.7298645759087667,0.856075214005015,0.7653123817772822
LGALS4,0.0,334,0.6238738738738738,0.0,417,0.5304054054054054,0.0008555163,41,0.9538288288288288,0.7027027027027026,4.285054020049789,0.9298593823588778,0.9016091328106457,0.7232121644095985,0.8264669208059987,0.7645848117543507
ITGA2,0.0,847,0.04617117117117117,0.009134723520933079,62,0.9301801801801802,0.0,162,0.8175675675675675,0.5979729729729729,5.274842595707461,0.9911525264078583,2.138572019482061,0.8712283202660964,0.9311904231556122,0.7645816980642925
STYK1,0.0,431,0.5146396396396397,0.0,657,0.26013513513513514,0.009778471,8,0.990990990990991,0.5885885885885886,6.933683290721928,0.9845253313597524,1.0283764670943238,0.8954621050130672,0.93999371816741,0.7642911533779992
FIBIN,0.0,304,0.6576576576576577,0.00010190217391304349,209,0.7646396396396397,0.0,285,0.6790540540540541,0.7004504504504504,2.68649665612595,0.911945771378591,0.5079776193870282,0.7438821572820147,0.8278999505522479,0.7641752005013491
TRPS1,0.0,302,0.6599099099099099,8.889919604205317e-05,223,0.7488738738738738,0.0,283,0.6813063063063063,0.6966966966966966,2.511907192356859,0.9345690641189531,0.6165700974103103,0.7229745782846282,0.8287015879193395,0.762699142308018
DTL,0.026023048656502054,64,0.9279279279279279,0.00027476231716776504,119,0.865990990990991,0.0,807,0.09121621621621621,0.6283783783783784,5.011429415326651,0.9911861669918589,0.624555996673795,0.7973390354003326,0.894262448920972,0.7613204136496752
F5,0.09500347567288173,28,0.9684684684684685,0.0,469,0.47184684684684686,0.0,391,0.5596846846846847,0.6666666666666666,4.71020193433358,0.9625243894234004,0.8043156236635784,0.7474459491565693,0.8549741477386635,0.7608204072026651
SH3PXD2B,0.0,149,0.8322072072072072,0.0,490,0.44819819819819817,0.0,261,0.706081081081081,0.6621621621621622,2.2107394604050326,0.9457209177151316,0.6140127179852692,0.772392492278451,0.8590553315316413,0.7606087468469017
FAM177B,0.09483305977111796,29,0.9673423423423423,0.0,459,0.4831081081081081,0.0,366,0.5878378378378378,0.6794294294294293,6.365699195990043,0.9684283119154948,0.5388600641482544,0.7144214777856974,0.8412928990083121,0.7603611642188707
DKK1,0.0,689,0.22409909909909909,0.0008859784283513103,70,0.9211711711711712,0.0,198,0.777027027027027,0.6407657657657657,6.625147379398507,0.9567213886833076,0.974525640294607,0.7994773105250653,0.8780992254607763,0.759432495613271
ID1,0.0,152,0.8288288288288288,0.0,494,0.4436936936936937,0.0,262,0.704954954954955,0.6591591591591591,2.890197117001951,0.9472683845791564,0.7312121739130442,0.770016631028748,0.8586408215008824,0.7588999903300208
DST,0.0,332,0.6261261261261262,8.701573849878938e-05,234,0.7364864864864865,0.0,288,0.6756756756756757,0.6794294294294293,1.6386919161676659,0.9519444257552311,0.5129977191731996,0.7170349251603707,0.8343810223139323,0.7569052258716809
OSBPL10,0.0,492,0.44594594594594594,0.01,25,0.9718468468468469,0.0,524,0.4099099099099099,0.6092342342342342,4.04418559846599,0.9890331696158244,0.8132198503207393,0.8175338560228083,0.9032834902032985,0.7562588622187663
GALNT3,0.0,363,0.5912162162162162,0.0,420,0.527027027027027,0.0021626109,25,0.9718468468468469,0.6966966966966966,1.8959375798963864,0.9065464576465047,0.5619367830838691,0.7198859586600143,0.8131302486403527,0.7549134726685247
TRIP10,0.12341575578838018,20,0.9774774774774775,0.0,783,0.11824324324324324,0.0,172,0.8063063063063063,0.634009009009009,1.5812926596245704,0.8821233936621139,0.5605601092896189,0.8683772867664528,0.8752503400244908,0.7546296745167499
MUC17,0.011388914350253774,76,0.9144144144144144,0.0,493,0.44481981981981983,0.0,367,0.5867117117117117,0.6486486486486487,8.817488000403685,0.9308181390028931,1.303507802328344,0.7868852459016393,0.8588513139239645,0.7537499812863067
XRCC4,0.0,517,0.4177927927927928,0.009431567505346001,49,0.9448198198198198,0.0,496,0.44144144144144143,0.6013513513513513,3.212566847204468,0.9930363991118885,0.5748227916369677,0.8187217866476597,0.9058790726140221,0.7536152119826867
ANXA10,0.0,373,0.579954954954955,0.0,451,0.49211711711711714,0.006191113,14,0.9842342342342343,0.6854354354354356,2.8120634394133086,0.8147581242010361,1.9363038560228083,0.8272748871465907,0.8210164975372797,0.7532259664863576
MYEOV,0.0,425,0.5213963963963963,0.0,464,0.4774774774774775,0.0006970674,43,0.9515765765765766,0.6501501501501501,4.671039689161003,0.9327020117069234,0.6013861035875498,0.7785697315276787,0.8556350704328631,0.7528926102915066
TNFAIP6,0.0,417,0.5304054054054054,0.000337845612961626,115,0.8704954954954955,0.0,405,0.543918918918919,0.6482732732732733,6.41844552243827,0.9830451456637288,1.1507248847707299,0.7301021620337372,0.8565311975547776,0.7524022354140254
SCNN1A,0.0,361,0.5934684684684685,0.0,421,0.5259009009009009,0.0004780893,49,0.9448198198198198,0.688063063063063,1.7591882224315425,0.8464811949135436,0.8686316559752916,0.7769066286528866,0.8116930305123021,0.7498780467876826
PSEN1,0.0,518,0.4166666666666667,0.00044359134491752744,92,0.8963963963963963,0.0,473,0.46734234234234234,0.5934684684684685,2.5633951490277878,0.9875866245038014,0.5073209479686396,0.8234735091470659,0.9055300540871406,0.7494992612778045
ALOX5,0.06347024399290879,47,0.9470720720720721,0.0,430,0.5157657657657657,0.0,329,0.6295045045045045,0.6974474474474475,1.7504218798358329,0.8778678597860459,0.5104885340936098,0.7246376811594203,0.8011929694853839,0.7493202084664157
HLA-DQB2,0.09648020383499045,25,0.9718468468468469,0.0,527,0.40653153153153154,0.0,390,0.5608108108108109,0.6463963963963965,6.604890668101997,0.9891677319518267,0.6130153825136597,0.7146590639106676,0.8517820452068574,0.7490892208016269
GLRX,0.0,432,0.5135135135135135,0.00020275337739248352,149,0.8322072072072072,0.0,369,0.5844594594594594,0.6433933933933934,3.111454383368095,0.9843234878557492,0.6016876977904486,0.7253504395343312,0.8547763053240343,0.7490848493587139
MFGE8,0.0,423,0.5236486486486487,0.0002583747803286634,121,0.8637387387387387,0.0,412,0.536036036036036,0.6411411411411412,2.5621057188992804,0.9532732288232523,0.6019176336421941,0.7586124970301735,0.8559383748848277,0.7485397580129844
PLXNA1,0.0,428,0.5180180180180181,0.00025514784339475535,123,0.8614864864864865,0.0,406,0.5427927927927928,0.6407657657657658,1.7636225122788132,0.922122048038754,0.5442308101686866,0.7880731765264908,0.8550972699768888,0.7479315178713273
RNF213,0.0,330,0.6283783783783784,3.7969638439424166e-05,273,0.6925675675675675,0.0,312,0.6486486486486487,0.6565315315315315,1.5202561562268722,0.9119289510865909,0.5562854122119267,0.7569493941553814,0.8344342148307778,0.7454828731811547
FNDC1,0.006777922455042683,80,0.9099099099099099,0.0,759,0.14527027027027026,0.0,194,0.7815315315315315,0.6122372372372372,5.136316870752877,0.9683610307474938,1.310494081729626,0.7887859349014018,0.8785731500594359,0.7454051936483366
AP3M2,0.0,531,0.40202702702702703,0.00044725870845729697,90,0.8986486486486487,0.0,486,0.4527027027027027,0.5844594594594594,2.2001726535692665,0.9725997443315616,0.7333885150867197,0.8360655737704917,0.9043326551674322,0.7443960573134458
PLAT,0.046752944321382134,54,0.9391891891891891,0.0,581,0.34572072072072074,0.0,476,0.46396396396396394,0.5829579579579579,5.461509920608222,0.9943988427639103,1.4139310548823945,0.816583511522927,0.905491152625063,0.7442245552915104
GRHL1,0.0,344,0.6126126126126126,0.0001402629082531508,173,0.8051801801801802,0.0,324,0.6351351351351351,0.6843093093093092,1.9114879028459935,0.8946713314943147,0.5399833071988591,0.7129959610358755,0.8036943518648899,0.7440018305870996
BRCA2,0.0,404,0.545045045045045,0.00013946907424875352,175,0.8029279279279279,0.0,393,0.5574324324324325,0.6351351351351351,2.548837899481935,0.9290856489268653,0.546772969826562,0.7738180090282727,0.8514506262742129,0.7432928807046739
LAMA4,0.0,472,0.46846846846846846,0.00965591755319149,34,0.9617117117117117,0.0,462,0.4797297297297297,0.6366366366366366,4.14728881450582,0.989504137791832,0.79770262295082,0.7075314801615586,0.8483028429625197,0.7424697397995781
EPHA4,0.0,515,0.42004504504504503,0.00034192531306894433,109,0.8772522522522522,0.0,492,0.44594594594594594,0.5810810810810811,3.653051460001346,0.9821200296037139,1.016189303872653,0.8253741981468282,0.9037471032412927,0.7424140921611869
SLC4A11,0.0808840191486205,37,0.9583333333333334,0.0,573,0.3547297297297297,0.0,514,0.42117117117117114,0.5780780780780781,4.723084387404966,0.9855513691717688,0.6147454074602052,0.8277500593965312,0.9066507056708359,0.742364391874457
SHROOM3,0.0,396,0.5540540540540541,0.00011465704348297302,200,0.7747747747747747,0.0,384,0.5675675675675675,0.6321321321321322,3.292753212675772,0.9824900760277199,0.572693083867903,0.7224994060346877,0.8524200553071622,0.7422760937196472
TRIM22,0.0,288,0.6756756756756757,0.0,378,0.5743243243243243,0.0,269,0.6970720720720721,0.649024024024024,2.293944119625917,0.9172273430666756,0.5766799168448564,0.7476835352815395,0.8324448889525153,0.7407344564882696
ROBO1,0.0,289,0.6745495495495496,0.0,379,0.5731981981981982,0.0,270,0.6959459459459459,0.6478978978978979,3.396426401130324,0.9632813025634125,0.5043313661202191,0.7020669992872416,0.8323683903618105,0.7401331441298542
SLC9A2,0.022193418340310436,67,0.9245495495495496,0.0,586,0.3400900900900901,0.0,481,0.4583333333333333,0.5743243243243243,7.286334878557491,0.9715568862275448,0.8622680898075554,0.8377286766452839,0.9046427780773932,0.7394835512008588
MMP2,0.0,290,0.6734234234234234,0.0,380,0.5720720720720721,0.0,271,0.6948198198198198,0.6467717717717717,3.826867546928615,0.9557121711632913,0.9034435756711803,0.7087194107864101,0.832022181884359,0.7393969768280653
EMB,0.0,475,0.4650900900900901,0.009542448440263685,44,0.9504504504504504,0.0,465,0.47635135135135137,0.6306306306306306,4.750857794523313,0.9888481464038215,0.5304841363744366,0.7070563079116179,0.8477306988689265,0.7391806647497785
LOX,0.0,291,0.6722972972972973,0.0,381,0.5709459459459459,0.0,272,0.6936936936936937,0.6456456456456456,3.42945134562336,0.9464273699791429,0.873594005702067,0.7148966500356378,0.8305360892978031,0.7380908674717244
SAMD12,0.0,286,0.6779279279279279,0.0,377,0.5754504504504504,0.0,278,0.6869369369369369,0.6467717717717717,2.222320769696562,0.9533068694072528,0.54281476835353,0.7056307911617961,0.8292300553890396,0.7380009135804056
EHF,0.0,292,0.6711711711711712,0.0,382,0.5698198198198198,0.0,273,0.6925675675675675,0.6445195195195196,1.9908027349794795,0.9009284801184149,0.6748207769066275,0.7600380137799952,0.8304793730541692,0.7374994462868444
SERPINB5,0.0,457,0.48536036036036034,0.00034179566563467497,110,0.8761261261261262,0.0,625,0.29617117117117114,0.5525525525525525,8.11379491017964,0.962692592343403,1.9741270491803276,0.880256593014968,0.9214745926132206,0.7370135725828866
ITGA5,0.0,293,0.670045045045045,0.0,383,0.5686936936936937,0.0,274,0.6914414414414415,0.6433933933933934,2.761342743726031,0.9553757653232859,0.5878289094796871,0.7056307911617961,0.830264205565881,0.7368287994796372
NUAK1,0.0,265,0.7015765765765766,0.0,545,0.38626126126126126,0.0,256,0.7117117117117117,0.5998498498498498,2.328640102940187,0.9538451187512614,0.7899272416250875,0.7911617961511047,0.8725031919059668,0.7361765208779083
POC1B-GALNT4,0.0,295,0.6677927927927928,0.0,384,0.5675675675675675,0.0,275,0.6903153153153153,0.6418918918918918,3.6753377010024897,0.901130323622418,0.7063385055832736,0.7588500831551437,0.8299859305731853,0.7359389112325385
PARP9,0.0,267,0.6993243243243243,0.0,543,0.3885135135135135,0.0,258,0.7094594594594594,0.5990990990990991,2.0384134326851915,0.9491690775751868,0.7193831337609877,0.7952007602755998,0.872184735143906,0.7356419171215025
NALCN,0.0,356,0.5990990990990991,0.0002268219857832489,143,0.838963963963964,0.0,335,0.6227477477477478,0.686936936936937,1.9066431171365137,0.8655385857498484,0.5422645093846521,0.7018294131622713,0.7833916535948323,0.7351642952658847
SKAP2,0.0,567,0.3614864864864865,0.009541422333769594,46,0.9481981981981982,0.0,537,0.3952702702702703,0.5683183183183184,3.6066204736594223,0.9846598936957545,0.8661472582561158,0.8191969588976005,0.9019284069015012,0.7351233626099098
FUT2,0.0,296,0.6666666666666666,0.0,385,0.5664414414414415,0.0,277,0.6880630630630631,0.6403903903903904,2.7197621106102394,0.9363015541949808,0.5701422641957707,0.7234497505345687,0.8298078910372961,0.7350991407138432
XDH,0.0,493,0.44481981981981983,0.0003379242527278914,114,0.8716216216216216,0.0,550,0.38063063063063063,0.5656906906906907,4.588799478570948,0.9630962793514096,0.9750416607270123,0.843430743644571,0.903263509584208,0.7344771001374493
BNC2,0.0,310,0.6509009009009009,0.0,396,0.5540540540540541,0.0,266,0.7004504504504504,0.6351351351351351,3.1918264751396084,0.938942340039023,0.5578689688762184,0.7279638869090045,0.8334045251014555,0.7342698301182953
MRVI1,0.0,433,0.5123873873873874,8.727990285367334e-05,226,0.7454954954954955,0.0,370,0.5833333333333334,0.6137387387387387,2.977259984525331,0.9494382022471909,0.6341086124970285,0.7600380137799951,0.8547341209786639,0.7342364298587013
TM4SF1,0.0,311,0.6497747747747747,0.0,397,0.5529279279279279,0.0,265,0.7015765765765766,0.6347597597597597,3.2174619457713787,0.9397160734710354,0.5117134592539809,0.7272511285340935,0.8334323739867817,0.7340960668732708
CTSV,0.0,297,0.6655405405405406,0.0,386,0.5653153153153153,0.0,279,0.6858108108108109,0.638888888888889,2.6931996299535763,0.9010966830384176,0.5329276193870278,0.7571869802803517,0.8291369987744452,0.7340129438316672
OSMR,0.0,342,0.6148648648648649,8.704501110139273e-05,233,0.7376126126126126,0.0,322,0.6373873873873874,0.6632882882882883,2.049070789880912,0.908867657942542,0.6711511808030401,0.7004038964124496,0.80430390671041,0.7337960974993492
CKS2,0.0,391,0.5596846846846847,5.7332090985936815e-05,269,0.6970720720720721,0.0,368,0.5855855855855856,0.6141141141141141,4.81815380475005,0.9946511471439143,0.5019718104062729,0.7125207887859348,0.8534330992609973,0.7337736066875558
LRRC15,0.022167333364668702,68,0.9234234234234234,0.0,773,0.12950450450450451,0.0,243,0.7263513513513513,0.5930930930930931,8.501790392249209,0.9836338558837381,0.7065019957234497,0.7636018056545498,0.8736148225463114,0.7333539578197023
TUBA1C,0.0,153,0.8277027027027027,0.0,495,0.44256756756756754,0.0,396,0.5540540540540541,0.608108108108108,3.2701146201978073,0.9701608019915225,0.5767232596816338,0.7469707769066286,0.8585543811983619,0.733331244653235
BIRC3,0.0,299,0.6632882882882883,0.0,388,0.5630630630630631,0.0,280,0.6846846846846847,0.6370120120120121,3.3600863183744876,0.9315918724349056,0.8456024922784522,0.7265383701591828,0.8290113822316392,0.7330116971218257
MBOAT2,0.0,136,0.8468468468468469,0.0,658,0.25900900900900903,0.0,467,0.4740990990990991,0.5266516516516516,4.335037845657001,0.9850804009957613,1.5494434663815628,0.8928486576383939,0.9389645292980986,0.732808090474875
DFNA5,0.0,154,0.8265765765765766,0.0,496,0.44144144144144143,0.0,397,0.5529279279279279,0.606981981981982,2.878888256072125,0.9579156294153268,0.6427818151579947,0.7588500831551437,0.8583784373033723,0.7326802096426772
HKDC1,0.0,300,0.6621621621621622,0.0,389,0.5619369369369369,0.0,281,0.6835585585585585,0.6358858858858859,2.42318587095472,0.9143510731346296,0.6881981610833927,0.7436445711570444,0.8289835394208983,0.7324347126533921
UBASH3B,0.0,155,0.8254504504504504,0.0,497,0.4403153153153153,0.0,398,0.5518018018018018,0.6058558558558559,3.7384615790890128,0.9690338424275046,0.5657570491803279,0.7474459491565693,0.8582288322842743,0.7320423440700651
EFNA1,0.0,301,0.661036036036036,0.0,390,0.5608108108108109,0.0,282,0.6824324324324325,0.6347597597597597,2.000090213954114,0.9104824059745678,0.5092089760038006,0.747208363031599,0.8288345399870799,0.7317971498734198
CD80,0.0,156,0.8243243243243243,0.0,498,0.4391891891891892,0.0,399,0.5506756756756757,0.6047297297297297,2.893447712440288,0.9250992397228017,0.5472848657638387,0.7911617961511048,0.8581302567661212,0.7314299932479255
HIST2H2AA4,0.0,303,0.6587837837837838,0.0,391,0.5596846846846847,0.0,284,0.6801801801801802,0.6328828828828829,3.9816022741034782,0.8167765592410685,0.8023158196721338,0.8396293656450463,0.8282029598851628,0.7305429213840229
SLFN5,0.0,412,0.536036036036036,5.814737409829434e-05,259,0.7083333333333334,0.0,375,0.5777027027027027,0.6073573573573574,2.83442758527888,0.9703290049115253,0.5106008458066054,0.736992159657876,0.8536356693898455,0.7304965133736014
CTSC,0.0,397,0.5529279279279279,5.799488972565896e-05,262,0.704954954954955,0.0,385,0.5664414414414415,0.608108108108108,3.372291724416335,0.9865101258157842,0.530607721549063,0.7184604419101924,0.8523852113266323,0.7302466597173701
GBP1P1,0.0,312,0.6486486486486487,0.0,398,0.5518018018018018,0.0,287,0.6768018018018018,0.6257507507507508,3.24353368431676,0.9281437125748503,0.8710593205036821,0.7403183654074602,0.8342122675925588,0.7299815091716548
EPSTI1,0.0,586,0.3400900900900901,0.009546768260641093,42,0.9527027027027027,0.0,545,0.38626126126126126,0.5596846846846847,4.851975425553388,0.9898910045078383,0.9502394202898552,0.8092183416488476,0.8995546221281181,0.7296196534064014
CD68,0.0,469,0.47184684684684686,0.000339456715410051,111,0.875,0.0,459,0.4831081081081081,0.609984984984985,5.131086052613873,0.9909170423198548,0.5640407032549302,0.7080066524114992,0.8492538489344321,0.7296194169597086
ITGB8,0.0,305,0.6565315315315315,0.0,392,0.5585585585585585,0.0,286,0.6779279279279279,0.631006006006006,1.9890013422593014,0.9062605126825002,0.6667317628890483,0.7493466381563316,0.827794366455197,0.7294001862306014
NDC80,0.0,563,0.36599099099099097,0.008884529912963065,65,0.9268018018018018,0.0,547,0.38400900900900903,0.5589339339339339,5.38584594294557,0.993675570207899,0.5874276930387268,0.8049417913993823,0.899308605889402,0.7291212699116679
PLXNC1,0.0,477,0.46283783783783783,0.0,540,0.3918918918918919,0.00305953,20,0.9774774774774775,0.6107357357357358,3.390282520352554,0.9741303909035861,0.7708179258731285,0.7208363031598954,0.8473996085543016,0.7290676721450187
ADGRF4,0.008839218670316657,78,0.9121621621621622,0.0,779,0.12274774774774774,0.0,250,0.7184684684684685,0.5844594594594595,7.264072993339164,0.9782850030276525,0.5044859111427891,0.7681159420289856,0.8731984446788504,0.728828952069155
ST14,0.0,314,0.6463963963963963,0.0,407,0.5416666666666666,0.0,297,0.6655405405405406,0.6178678678678678,2.508939292202113,0.9620702415393931,0.5020095462105028,0.7163221667854598,0.8390812865648144,0.7284745772163411
ENC1,0.0,307,0.6542792792792793,0.0,394,0.5563063063063063,0.0,289,0.6745495495495496,0.6283783783783784,2.1307197571149836,0.9183374823386935,0.5228257377049177,0.736279401282965,0.8272828215499326,0.7278305999641554
ITGA6,0.0,316,0.6441441441441441,0.0,408,0.5405405405405406,0.0,299,0.6632882882882883,0.6159909909909911,1.7967712776693814,0.909119962322546,0.58623026609646,0.7688287004038964,0.8389725064675713,0.7274817487292812
WNT5A,0.0,418,0.5292792792792793,7.73005310210392e-05,246,0.722972972972973,0.0,407,0.5416666666666666,0.5979729729729729,1.9091625950346498,0.8828298459261253,0.7513617581373255,0.829888334521264,0.8563590834287851,0.7271660282008789
PLEK2,0.0,495,0.44256756756756754,0.0002084671766064742,148,0.8333333333333334,0.0,553,0.37725225225225223,0.5510510510510511,3.9724014532732292,0.9502287559712036,1.09113087194108,0.8560228082679971,0.9031257814695659,0.7270884162603085
SRGAP2C,0.0,485,0.45382882882882886,0.0,505,0.4313063063063063,0.00035850005,54,0.9391891891891891,0.608108108108108,2.3634370382829846,0.956553185763305,0.5245971323354706,0.7350914706581136,0.8457935860509507,0.7269508470795294
CLEC2B,0.0,317,0.6430180180180181,0.0,409,0.5394144144144144,0.0,300,0.6621621621621622,0.6148648648648649,3.3338402240462894,0.9740967503195854,0.5390602542171528,0.7042052744119743,0.8388845601509506,0.7268747125079078
TRIM16,0.0,551,0.3795045045045045,0.0,667,0.24887387387387389,0.00045370057,50,0.9436936936936937,0.524024024024024,3.1837846498015208,0.9863587431877818,0.9164832287954372,0.872416250890948,0.9293874968822562,0.7267057604531402
VILL,0.0,592,0.3333333333333333,0.0,652,0.26576576576576577,0.008921821,10,0.9887387387387387,0.5292792792792792,4.902783129247124,0.9795465249276727,0.8264157543359465,0.8681397006414826,0.9238431125842481,0.7265611959317637
MKI67,0.0,643,0.2759009009009009,0.0007204974384237159,73,0.9177927927927928,0.0,500,0.4369369369369369,0.5435435435435435,6.484627753481801,0.9892686537038283,1.004882002851034,0.8275124732715609,0.9083905546906518,0.7259670491170976
IFIH1,0.0,319,0.6407657657657657,0.0,410,0.5382882882882883,0.0,301,0.661036036036036,0.6133633633633634,1.8203618482136854,0.9428278274910851,0.5200668234735106,0.7334283677833215,0.8380956299409739,0.7257294966521686
JUP,0.0,489,0.44932432432432434,0.00017170789178999702,156,0.8243243243243243,0.0,558,0.3716216216216216,0.5484234234234234,2.8751999226266554,0.97624974769562,0.8074894583036354,0.8296507483962937,0.9029502407496833,0.7256868320865534
ECT2,0.0,521,0.4132882882882883,0.009096852450352539,63,0.9290540540540541,0.0,673,0.24211711711711711,0.5281531531531531,3.858148496265895,0.9863755634797818,1.1909450487051547,0.8595866001425517,0.9229810813406245,0.7255671172468888
MOXD1,0.0,320,0.6396396396396397,0.0,411,0.5371621621621622,0.0,303,0.6587837837837838,0.6118618618618619,4.473138383906344,0.9730538922155688,0.9329364694701834,0.7032549299120932,0.8378702226679922,0.724866042264927
SLC35F2,0.0,191,0.7849099099099099,0.0,763,0.14076576576576577,0.0,179,0.7984234234234234,0.5746996996996997,2.381126091636951,0.9486476485231783,0.5168094535519137,0.8013779995248278,0.8750127209046759,0.7248562103021878
BHLHE40,0.0,192,0.7837837837837838,0.0,764,0.13963963963963963,0.0,180,0.7972972972972973,0.5735735735735735,2.803348274238042,0.9338626118549417,0.6876887431693994,0.8161083392729863,0.8749854507518796,0.7242795121627266
RTKN2,0.0,540,0.3918918918918919,0.009558486795266215,41,0.9538288288288288,0.0,698,0.21396396396396397,0.5198948948948948,5.509207555675167,0.9918926192558702,0.8437513043478266,0.864575908766928,0.928234263750613,0.7240645793227539
NDNF,0.0,419,0.5281531531531531,5.805344282156559e-05,261,0.706081081081081,0.0,408,0.5405405405405406,0.5915915915915916,4.9042488663123205,0.9665276189194645,0.6490572867664515,0.7460204324067475,0.8562617902892675,0.7239266909404296
KITLG,0.0,306,0.6554054054054054,0.0,393,0.5574324324324325,0.0,313,0.6475225225225225,0.6201201201201201,2.7114295633452192,0.9415494852990648,0.563084046091709,0.7139463055357568,0.8276136898614248,0.7238669049907724
KRT6A,0.0,337,0.6204954954954955,1.587872913412173e-05,286,0.6779279279279279,0.0,327,0.6317567567567568,0.6433933933933934,3.423031524591267,0.8271042185292337,1.018563834640056,0.7792824899025897,0.8031926505281356,0.7232930219607645
EZR,0.0,490,0.44819819819819817,0.00011373881966479539,206,0.7680180180180181,0.0,522,0.41216216216216217,0.5427927927927928,3.036176737536163,0.9874688824597995,0.7686688976003806,0.8194345450225707,0.9034516946061177,0.7231222436994553
POF1B,0.0,323,0.6362612612612613,0.0,412,0.536036036036036,0.0,305,0.6565315315315315,0.6096096096096096,2.7816656361434435,0.9260579963668168,0.8142261368496095,0.7469707769066287,0.8365032713955083,0.723056440502559
STK38,0.0,194,0.7815315315315315,0.0,765,0.13851351351351351,0.0,182,0.795045045045045,0.5716966966966966,2.494606788669851,0.9742144923635874,0.5916733998574486,0.7745307674031836,0.8743714743404999,0.7230340855185983
GPRC5A,0.0,580,0.34684684684684686,0.000439581794031853,94,0.8941441441441441,0.0,538,0.39414414414414417,0.5450450450450451,6.639599569400525,0.9585716208033372,1.0094265930149682,0.8420052268947493,0.90028842167123,0.7226667333581376
